key_resp.keys,key_resp.rt,slider.response,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,stimuli,scenario,Initialer (f.eks. TP):,Alder (f.eks. 20 ):,Køn (mand/kvinde/andet):,date,expName,psychopyVersion,OS,frameRate,fbclid,key_resp_2.keys,key_resp_2.rt
,,6,0,10,10,0,1,stim_MJ01.jpg,Du går alene på gaden om aftenen. Personen på billedet kommer op til dig og vil stille dig et spørgsmål. Hvor tilbøjelig er du til at stole på personen på billedet i denne situation?,PH,23,Mand,2021-05-11_21h36.13.823,theaoglinaexperiment,2021.1.4,Win32,59.91252771,IwAR3SYKwQKsAfFrK9_Pcj_5HExcZzGZPn8L7b1Nm7CacZyPweF4T47al7GGo,,
,,7,0,11,11,15,1,stim_MN06.jpg,Du skal have foretaget en knæoperation under fuld narkose. Personen på billedet er lægen som skal foretage operationen. Hvor tilbøjelig er du til at stole på personen på billedet til at foretage operationen?,PH,23,Mand,2021-05-11_21h36.13.823,theaoglinaexperiment,2021.1.4,Win32,59.91252771,IwAR3SYKwQKsAfFrK9_Pcj_5HExcZzGZPn8L7b1Nm7CacZyPweF4T47al7GGo,,
,,6,0,12,12,21,1,stim_WJ02.jpg,"Denne person sælger et møbel på Den Blå Avis, som du gerne vil købe. Personen siger, at du kan få det, hvis du har mulighed for at hente det på deres private adresse. Hvor tilbøjelig er du til at stole på personen på billedet i denne situation?",PH,23,Mand,2021-05-11_21h36.13.823,theaoglinaexperiment,2021.1.4,Win32,59.91252771,IwAR3SYKwQKsAfFrK9_Pcj_5HExcZzGZPn8L7b1Nm7CacZyPweF4T47al7GGo,,
,,6,0,13,13,17,1,stim_MN08.jpg,"Denne person sælger et møbel på Den Blå Avis, som du gerne vil købe. Personen siger, at du kan få det, hvis du har mulighed for at hente det på deres private adresse. Hvor tilbøjelig er du til at stole på personen på billedet i denne situation?",PH,23,Mand,2021-05-11_21h36.13.823,theaoglinaexperiment,2021.1.4,Win32,59.91252771,IwAR3SYKwQKsAfFrK9_Pcj_5HExcZzGZPn8L7b1Nm7CacZyPweF4T47al7GGo,,
,,7,0,14,14,39,1,stim_WN10.jpg,Du skal have foretaget en knæoperation under fuld narkose. Personen på billedet er lægen som skal foretage operationen. Hvor tilbøjelig er du til at stole på personen på billedet til at foretage operationen?,PH,23,Mand,2021-05-11_21h36.13.823,theaoglinaexperiment,2021.1.4,Win32,59.91252771,IwAR3SYKwQKsAfFrK9_Pcj_5HExcZzGZPn8L7b1Nm7CacZyPweF4T47al7GGo,,
,,6,0,15,15,22,1,stim_WJ03.jpg,"Du kan ikke selv løse en matematisk opgave, og du er derfor nødt til at spørge om hjælp. Hvor tilbøjelig er du til stole på at personen på billedet kan hjælpe dig med opgaven?",PH,23,Mand,2021-05-11_21h36.13.823,theaoglinaexperiment,2021.1.4,Win32,59.91252771,IwAR3SYKwQKsAfFrK9_Pcj_5HExcZzGZPn8L7b1Nm7CacZyPweF4T47al7GGo,,
,,6,0,16,16,33,1,stim_WN04.jpg,"Denne person sælger et møbel på Den Blå Avis, som du gerne vil købe. Personen siger, at du kan få det, hvis du har mulighed for at hente det på deres private adresse. Hvor tilbøjelig er du til at stole på personen på billedet i denne situation?",PH,23,Mand,2021-05-11_21h36.13.823,theaoglinaexperiment,2021.1.4,Win32,59.91252771,IwAR3SYKwQKsAfFrK9_Pcj_5HExcZzGZPn8L7b1Nm7CacZyPweF4T47al7GGo,,
,,6,0,17,17,32,1,stim_WN03.jpg,Du går alene på gaden om aftenen. Personen på billedet kommer op til dig og vil stille dig et spørgsmål. Hvor tilbøjelig er du til at stole på personen på billedet i denne situation?,PH,23,Mand,2021-05-11_21h36.13.823,theaoglinaexperiment,2021.1.4,Win32,59.91252771,IwAR3SYKwQKsAfFrK9_Pcj_5HExcZzGZPn8L7b1Nm7CacZyPweF4T47al7GGo,,
,,7,0,18,18,11,1,stim_MN02.jpg,Du skal have foretaget en knæoperation under fuld narkose. Personen på billedet er lægen som skal foretage operationen. Hvor tilbøjelig er du til at stole på personen på billedet til at foretage operationen?,PH,23,Mand,2021-05-11_21h36.13.823,theaoglinaexperiment,2021.1.4,Win32,59.91252771,IwAR3SYKwQKsAfFrK9_Pcj_5HExcZzGZPn8L7b1Nm7CacZyPweF4T47al7GGo,,
,,6,0,19,19,25,1,stim_WJ06.jpg,"Denne person sælger et møbel på Den Blå Avis, som du gerne vil købe. Personen siger, at du kan få det, hvis du har mulighed for at hente det på deres private adresse. Hvor tilbøjelig er du til at stole på personen på billedet i denne situation?",PH,23,Mand,2021-05-11_21h36.13.823,theaoglinaexperiment,2021.1.4,Win32,59.91252771,IwAR3SYKwQKsAfFrK9_Pcj_5HExcZzGZPn8L7b1Nm7CacZyPweF4T47al7GGo,,
,,6,0,20,20,4,1,stim_MJ05.jpg,Du går alene på gaden om aftenen. Personen på billedet kommer op til dig og vil stille dig et spørgsmål. Hvor tilbøjelig er du til at stole på personen på billedet i denne situation?,PH,23,Mand,2021-05-11_21h36.13.823,theaoglinaexperiment,2021.1.4,Win32,59.91252771,IwAR3SYKwQKsAfFrK9_Pcj_5HExcZzGZPn8L7b1Nm7CacZyPweF4T47al7GGo,,
,,7,0,21,21,27,1,stim_WJ08.jpg,Du skal have foretaget en knæoperation under fuld narkose. Personen på billedet er lægen som skal foretage operationen. Hvor tilbøjelig er du til at stole på personen på billedet til at foretage operationen?,PH,23,Mand,2021-05-11_21h36.13.823,theaoglinaexperiment,2021.1.4,Win32,59.91252771,IwAR3SYKwQKsAfFrK9_Pcj_5HExcZzGZPn8L7b1Nm7CacZyPweF4T47al7GGo,,
,,6,0,22,22,18,1,stim_MN09.jpg,"Du kan ikke selv løse en matematisk opgave, og du er derfor nødt til at spørge om hjælp. Hvor tilbøjelig er du til stole på at personen på billedet kan hjælpe dig med opgaven?",PH,23,Mand,2021-05-11_21h36.13.823,theaoglinaexperiment,2021.1.4,Win32,59.91252771,IwAR3SYKwQKsAfFrK9_Pcj_5HExcZzGZPn8L7b1Nm7CacZyPweF4T47al7GGo,,
,,6,0,23,23,5,1,stim_MJ06.jpg,"Denne person sælger et møbel på Den Blå Avis, som du gerne vil købe. Personen siger, at du kan få det, hvis du har mulighed for at hente det på deres private adresse. Hvor tilbøjelig er du til at stole på personen på billedet i denne situation?",PH,23,Mand,2021-05-11_21h36.13.823,theaoglinaexperiment,2021.1.4,Win32,59.91252771,IwAR3SYKwQKsAfFrK9_Pcj_5HExcZzGZPn8L7b1Nm7CacZyPweF4T47al7GGo,,
,,7,0,24,24,31,1,stim_WN02.jpg,Du skal have foretaget en knæoperation under fuld narkose. Personen på billedet er lægen som skal foretage operationen. Hvor tilbøjelig er du til at stole på personen på billedet til at foretage operationen?,PH,23,Mand,2021-05-11_21h36.13.823,theaoglinaexperiment,2021.1.4,Win32,59.91252771,IwAR3SYKwQKsAfFrK9_Pcj_5HExcZzGZPn8L7b1Nm7CacZyPweF4T47al7GGo,,
,,6,0,25,25,14,1,stim_MN05.jpg,"Du kan ikke selv løse en matematisk opgave, og du er derfor nødt til at spørge om hjælp. Hvor tilbøjelig er du til stole på at personen på billedet kan hjælpe dig med opgaven?",PH,23,Mand,2021-05-11_21h36.13.823,theaoglinaexperiment,2021.1.4,Win32,59.91252771,IwAR3SYKwQKsAfFrK9_Pcj_5HExcZzGZPn8L7b1Nm7CacZyPweF4T47al7GGo,,
,,6,0,26,26,9,1,stim_MJ10.jpg,"Denne person sælger et møbel på Den Blå Avis, som du gerne vil købe. Personen siger, at du kan få det, hvis du har mulighed for at hente det på deres private adresse. Hvor tilbøjelig er du til at stole på personen på billedet i denne situation?",PH,23,Mand,2021-05-11_21h36.13.823,theaoglinaexperiment,2021.1.4,Win32,59.91252771,IwAR3SYKwQKsAfFrK9_Pcj_5HExcZzGZPn8L7b1Nm7CacZyPweF4T47al7GGo,,
,,6,0,27,27,6,1,stim_MJ07.jpg,"Du kan ikke selv løse en matematisk opgave, og du er derfor nødt til at spørge om hjælp. Hvor tilbøjelig er du til stole på at personen på billedet kan hjælpe dig med opgaven?",PH,23,Mand,2021-05-11_21h36.13.823,theaoglinaexperiment,2021.1.4,Win32,59.91252771,IwAR3SYKwQKsAfFrK9_Pcj_5HExcZzGZPn8L7b1Nm7CacZyPweF4T47al7GGo,,
,,6,0,28,28,34,1,stim_WN05.jpg,"Du kan ikke selv løse en matematisk opgave, og du er derfor nødt til at spørge om hjælp. Hvor tilbøjelig er du til stole på at personen på billedet kan hjælpe dig med opgaven?",PH,23,Mand,2021-05-11_21h36.13.823,theaoglinaexperiment,2021.1.4,Win32,59.91252771,IwAR3SYKwQKsAfFrK9_Pcj_5HExcZzGZPn8L7b1Nm7CacZyPweF4T47al7GGo,,
,,6,0,29,29,1,1,stim_MJ02.jpg,"Denne person sælger et møbel på Den Blå Avis, som du gerne vil købe. Personen siger, at du kan få det, hvis du har mulighed for at hente det på deres private adresse. Hvor tilbøjelig er du til at stole på personen på billedet i denne situation?",PH,23,Mand,2021-05-11_21h36.13.823,theaoglinaexperiment,2021.1.4,Win32,59.91252771,IwAR3SYKwQKsAfFrK9_Pcj_5HExcZzGZPn8L7b1Nm7CacZyPweF4T47al7GGo,,
,,6,0,30,30,13,1,stim_MN04.jpg,"Denne person sælger et møbel på Den Blå Avis, som du gerne vil købe. Personen siger, at du kan få det, hvis du har mulighed for at hente det på deres private adresse. Hvor tilbøjelig er du til at stole på personen på billedet i denne situation?",PH,23,Mand,2021-05-11_21h36.13.823,theaoglinaexperiment,2021.1.4,Win32,59.91252771,IwAR3SYKwQKsAfFrK9_Pcj_5HExcZzGZPn8L7b1Nm7CacZyPweF4T47al7GGo,,
,,7,0,31,31,7,1,stim_MJ08.jpg,Du skal have foretaget en knæoperation under fuld narkose. Personen på billedet er lægen som skal foretage operationen. Hvor tilbøjelig er du til at stole på personen på billedet til at foretage operationen?,PH,23,Mand,2021-05-11_21h36.13.823,theaoglinaexperiment,2021.1.4,Win32,59.91252771,IwAR3SYKwQKsAfFrK9_Pcj_5HExcZzGZPn8L7b1Nm7CacZyPweF4T47al7GGo,,
,,6,0,32,32,16,1,stim_MN07.jpg,Du går alene på gaden om aftenen. Personen på billedet kommer op til dig og vil stille dig et spørgsmål. Hvor tilbøjelig er du til at stole på personen på billedet i denne situation?,PH,23,Mand,2021-05-11_21h36.13.823,theaoglinaexperiment,2021.1.4,Win32,59.91252771,IwAR3SYKwQKsAfFrK9_Pcj_5HExcZzGZPn8L7b1Nm7CacZyPweF4T47al7GGo,,
,,6,0,33,33,29,1,stim_WJ10.jpg,"Denne person sælger et møbel på Den Blå Avis, som du gerne vil købe. Personen siger, at du kan få det, hvis du har mulighed for at hente det på deres private adresse. Hvor tilbøjelig er du til at stole på personen på billedet i denne situation?",PH,23,Mand,2021-05-11_21h36.13.823,theaoglinaexperiment,2021.1.4,Win32,59.91252771,IwAR3SYKwQKsAfFrK9_Pcj_5HExcZzGZPn8L7b1Nm7CacZyPweF4T47al7GGo,,
,,6,0,34,34,30,1,stim_WN01.jpg,"Du kan ikke selv løse en matematisk opgave, og du er derfor nødt til at spørge om hjælp. Hvor tilbøjelig er du til stole på at personen på billedet kan hjælpe dig med opgaven?",PH,23,Mand,2021-05-11_21h36.13.823,theaoglinaexperiment,2021.1.4,Win32,59.91252771,IwAR3SYKwQKsAfFrK9_Pcj_5HExcZzGZPn8L7b1Nm7CacZyPweF4T47al7GGo,,
,,7,0,35,35,26,1,stim_WJ07.jpg,"Du kan ikke selv løse en matematisk opgave, og du er derfor nødt til at spørge om hjælp. Hvor tilbøjelig er du til stole på at personen på billedet kan hjælpe dig med opgaven?",PH,23,Mand,2021-05-11_21h36.13.823,theaoglinaexperiment,2021.1.4,Win32,59.91252771,IwAR3SYKwQKsAfFrK9_Pcj_5HExcZzGZPn8L7b1Nm7CacZyPweF4T47al7GGo,,
,,6,0,36,36,20,1,stim_WJ01.jpg,Du går alene på gaden om aftenen. Personen på billedet kommer op til dig og vil stille dig et spørgsmål. Hvor tilbøjelig er du til at stole på personen på billedet i denne situation?,PH,23,Mand,2021-05-11_21h36.13.823,theaoglinaexperiment,2021.1.4,Win32,59.91252771,IwAR3SYKwQKsAfFrK9_Pcj_5HExcZzGZPn8L7b1Nm7CacZyPweF4T47al7GGo,,
,,6,0,37,37,8,1,stim_MJ09.jpg,Du går alene på gaden om aftenen. Personen på billedet kommer op til dig og vil stille dig et spørgsmål. Hvor tilbøjelig er du til at stole på personen på billedet i denne situation?,PH,23,Mand,2021-05-11_21h36.13.823,theaoglinaexperiment,2021.1.4,Win32,59.91252771,IwAR3SYKwQKsAfFrK9_Pcj_5HExcZzGZPn8L7b1Nm7CacZyPweF4T47al7GGo,,
,,7,0,38,38,3,1,stim_MJ04.jpg,Du skal have foretaget en knæoperation under fuld narkose. Personen på billedet er lægen som skal foretage operationen. Hvor tilbøjelig er du til at stole på personen på billedet til at foretage operationen?,PH,23,Mand,2021-05-11_21h36.13.823,theaoglinaexperiment,2021.1.4,Win32,59.91252771,IwAR3SYKwQKsAfFrK9_Pcj_5HExcZzGZPn8L7b1Nm7CacZyPweF4T47al7GGo,,
,,7,0,39,39,19,1,stim_MN10.jpg,Du skal have foretaget en knæoperation under fuld narkose. Personen på billedet er lægen som skal foretage operationen. Hvor tilbøjelig er du til at stole på personen på billedet til at foretage operationen?,PH,23,Mand,2021-05-11_21h36.13.823,theaoglinaexperiment,2021.1.4,Win32,59.91252771,IwAR3SYKwQKsAfFrK9_Pcj_5HExcZzGZPn8L7b1Nm7CacZyPweF4T47al7GGo,,
,,,,,,,,,,PH,23,Mand,2021-05-11_21h36.13.823,theaoglinaexperiment,2021.1.4,Win32,59.91252771,IwAR3SYKwQKsAfFrK9_Pcj_5HExcZzGZPn8L7b1Nm7CacZyPweF4T47al7GGo,q,8.91474
