key_resp.keys,key_resp.rt,slider.response,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,stimuli,scenario,Initialer (f.eks. TP):,Alder (f.eks. 20 ):,Køn (mand/kvinde/andet):,date,expName,psychopyVersion,OS,frameRate,fbclid,key_resp_2.keys,key_resp_2.rt
,,3,0,22,22,8,1,stim_MJ09.jpg,Du går alene på gaden om aftenen. Personen på billedet kommer op til dig og vil stille dig et spørgsmål. Hvor tilbøjelig er du til at stole på personen på billedet i denne situation?,PB,23,kvinde,2021-05-11_00h53.47.639,theaoglinaexperiment,2021.1.4,MacIntel,60.0024001,IwAR33WX1NGNd5cdo5HIQPRgEfhGpf4KbesUwbc-BOg7QsZtTHBfTvE_N3VDM,,
,,6,0,23,23,32,1,stim_WN03.jpg,Du går alene på gaden om aftenen. Personen på billedet kommer op til dig og vil stille dig et spørgsmål. Hvor tilbøjelig er du til at stole på personen på billedet i denne situation?,PB,23,kvinde,2021-05-11_00h53.47.639,theaoglinaexperiment,2021.1.4,MacIntel,60.0024001,IwAR33WX1NGNd5cdo5HIQPRgEfhGpf4KbesUwbc-BOg7QsZtTHBfTvE_N3VDM,,
,,8,0,24,24,1,1,stim_MJ02.jpg,"Denne person sælger et møbel på Den Blå Avis, som du gerne vil købe. Personen siger, at du kan få det, hvis du har mulighed for at hente det på deres private adresse. Hvor tilbøjelig er du til at stole på personen på billedet i denne situation?",PB,23,kvinde,2021-05-11_00h53.47.639,theaoglinaexperiment,2021.1.4,MacIntel,60.0024001,IwAR33WX1NGNd5cdo5HIQPRgEfhGpf4KbesUwbc-BOg7QsZtTHBfTvE_N3VDM,,
,,7,0,25,25,10,1,stim_MN01.jpg,"Du kan ikke selv løse en matematisk opgave, og du er derfor nødt til at spørge om hjælp. Hvor tilbøjelig er du til stole på at personen på billedet kan hjælpe dig med opgaven?",PB,23,kvinde,2021-05-11_00h53.47.639,theaoglinaexperiment,2021.1.4,MacIntel,60.0024001,IwAR33WX1NGNd5cdo5HIQPRgEfhGpf4KbesUwbc-BOg7QsZtTHBfTvE_N3VDM,,
,,6,0,26,26,22,1,stim_WJ03.jpg,"Du kan ikke selv løse en matematisk opgave, og du er derfor nødt til at spørge om hjælp. Hvor tilbøjelig er du til stole på at personen på billedet kan hjælpe dig med opgaven?",PB,23,kvinde,2021-05-11_00h53.47.639,theaoglinaexperiment,2021.1.4,MacIntel,60.0024001,IwAR33WX1NGNd5cdo5HIQPRgEfhGpf4KbesUwbc-BOg7QsZtTHBfTvE_N3VDM,,
,,8,0,27,27,14,1,stim_MN05.jpg,"Du kan ikke selv løse en matematisk opgave, og du er derfor nødt til at spørge om hjælp. Hvor tilbøjelig er du til stole på at personen på billedet kan hjælpe dig med opgaven?",PB,23,kvinde,2021-05-11_00h53.47.639,theaoglinaexperiment,2021.1.4,MacIntel,60.0024001,IwAR33WX1NGNd5cdo5HIQPRgEfhGpf4KbesUwbc-BOg7QsZtTHBfTvE_N3VDM,,
,,8,0,28,28,9,1,stim_MJ10.jpg,"Denne person sælger et møbel på Den Blå Avis, som du gerne vil købe. Personen siger, at du kan få det, hvis du har mulighed for at hente det på deres private adresse. Hvor tilbøjelig er du til at stole på personen på billedet i denne situation?",PB,23,kvinde,2021-05-11_00h53.47.639,theaoglinaexperiment,2021.1.4,MacIntel,60.0024001,IwAR33WX1NGNd5cdo5HIQPRgEfhGpf4KbesUwbc-BOg7QsZtTHBfTvE_N3VDM,,
,,4,0,29,29,23,1,stim_WJ04.jpg,Du skal have foretaget en knæoperation under fuld narkose. Personen på billedet er lægen som skal foretage operationen. Hvor tilbøjelig er du til at stole på personen på billedet til at foretage operationen?,PB,23,kvinde,2021-05-11_00h53.47.639,theaoglinaexperiment,2021.1.4,MacIntel,60.0024001,IwAR33WX1NGNd5cdo5HIQPRgEfhGpf4KbesUwbc-BOg7QsZtTHBfTvE_N3VDM,,
,,7,0,30,30,2,1,stim_MJ03.jpg,"Du kan ikke selv løse en matematisk opgave, og du er derfor nødt til at spørge om hjælp. Hvor tilbøjelig er du til stole på at personen på billedet kan hjælpe dig med opgaven?",PB,23,kvinde,2021-05-11_00h53.47.639,theaoglinaexperiment,2021.1.4,MacIntel,60.0024001,IwAR33WX1NGNd5cdo5HIQPRgEfhGpf4KbesUwbc-BOg7QsZtTHBfTvE_N3VDM,,
,,7,0,31,31,15,1,stim_MN06.jpg,Du skal have foretaget en knæoperation under fuld narkose. Personen på billedet er lægen som skal foretage operationen. Hvor tilbøjelig er du til at stole på personen på billedet til at foretage operationen?,PB,23,kvinde,2021-05-11_00h53.47.639,theaoglinaexperiment,2021.1.4,MacIntel,60.0024001,IwAR33WX1NGNd5cdo5HIQPRgEfhGpf4KbesUwbc-BOg7QsZtTHBfTvE_N3VDM,,
,,7,0,32,32,6,1,stim_MJ07.jpg,"Du kan ikke selv løse en matematisk opgave, og du er derfor nødt til at spørge om hjælp. Hvor tilbøjelig er du til stole på at personen på billedet kan hjælpe dig med opgaven?",PB,23,kvinde,2021-05-11_00h53.47.639,theaoglinaexperiment,2021.1.4,MacIntel,60.0024001,IwAR33WX1NGNd5cdo5HIQPRgEfhGpf4KbesUwbc-BOg7QsZtTHBfTvE_N3VDM,,
,,7,0,33,33,36,1,stim_WN07.jpg,Du går alene på gaden om aftenen. Personen på billedet kommer op til dig og vil stille dig et spørgsmål. Hvor tilbøjelig er du til at stole på personen på billedet i denne situation?,PB,23,kvinde,2021-05-11_00h53.47.639,theaoglinaexperiment,2021.1.4,MacIntel,60.0024001,IwAR33WX1NGNd5cdo5HIQPRgEfhGpf4KbesUwbc-BOg7QsZtTHBfTvE_N3VDM,,
,,6,0,34,34,30,1,stim_WN01.jpg,"Du kan ikke selv løse en matematisk opgave, og du er derfor nødt til at spørge om hjælp. Hvor tilbøjelig er du til stole på at personen på billedet kan hjælpe dig med opgaven?",PB,23,kvinde,2021-05-11_00h53.47.639,theaoglinaexperiment,2021.1.4,MacIntel,60.0024001,IwAR33WX1NGNd5cdo5HIQPRgEfhGpf4KbesUwbc-BOg7QsZtTHBfTvE_N3VDM,,
,,3,0,35,35,4,1,stim_MJ05.jpg,Du går alene på gaden om aftenen. Personen på billedet kommer op til dig og vil stille dig et spørgsmål. Hvor tilbøjelig er du til at stole på personen på billedet i denne situation?,PB,23,kvinde,2021-05-11_00h53.47.639,theaoglinaexperiment,2021.1.4,MacIntel,60.0024001,IwAR33WX1NGNd5cdo5HIQPRgEfhGpf4KbesUwbc-BOg7QsZtTHBfTvE_N3VDM,,
,,4,0,36,36,7,1,stim_MJ08.jpg,Du skal have foretaget en knæoperation under fuld narkose. Personen på billedet er lægen som skal foretage operationen. Hvor tilbøjelig er du til at stole på personen på billedet til at foretage operationen?,PB,23,kvinde,2021-05-11_00h53.47.639,theaoglinaexperiment,2021.1.4,MacIntel,60.0024001,IwAR33WX1NGNd5cdo5HIQPRgEfhGpf4KbesUwbc-BOg7QsZtTHBfTvE_N3VDM,,
,,6,0,37,37,21,1,stim_WJ02.jpg,"Denne person sælger et møbel på Den Blå Avis, som du gerne vil købe. Personen siger, at du kan få det, hvis du har mulighed for at hente det på deres private adresse. Hvor tilbøjelig er du til at stole på personen på billedet i denne situation?",PB,23,kvinde,2021-05-11_00h53.47.639,theaoglinaexperiment,2021.1.4,MacIntel,60.0024001,IwAR33WX1NGNd5cdo5HIQPRgEfhGpf4KbesUwbc-BOg7QsZtTHBfTvE_N3VDM,,
,,5,0,38,38,39,1,stim_WN10.jpg,Du skal have foretaget en knæoperation under fuld narkose. Personen på billedet er lægen som skal foretage operationen. Hvor tilbøjelig er du til at stole på personen på billedet til at foretage operationen?,PB,23,kvinde,2021-05-11_00h53.47.639,theaoglinaexperiment,2021.1.4,MacIntel,60.0024001,IwAR33WX1NGNd5cdo5HIQPRgEfhGpf4KbesUwbc-BOg7QsZtTHBfTvE_N3VDM,,
,,5,0,39,39,27,1,stim_WJ08.jpg,Du skal have foretaget en knæoperation under fuld narkose. Personen på billedet er lægen som skal foretage operationen. Hvor tilbøjelig er du til at stole på personen på billedet til at foretage operationen?,PB,23,kvinde,2021-05-11_00h53.47.639,theaoglinaexperiment,2021.1.4,MacIntel,60.0024001,IwAR33WX1NGNd5cdo5HIQPRgEfhGpf4KbesUwbc-BOg7QsZtTHBfTvE_N3VDM,,
,,,,,,,,,,PB,23,kvinde,2021-05-11_00h53.47.639,theaoglinaexperiment,2021.1.4,MacIntel,60.0024001,IwAR33WX1NGNd5cdo5HIQPRgEfhGpf4KbesUwbc-BOg7QsZtTHBfTvE_N3VDM,q,5.61795
