key_resp.keys,key_resp.rt,slider.response,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,stimuli,scenario,Initialer (f.eks. TP):,Alder (f.eks. 20 ):,Køn (mand/kvinde/andet):,date,expName,psychopyVersion,OS,frameRate,fbclid,key_resp_2.keys,key_resp_2.rt
,,8,0,10,10,4,1,stim_MJ05.jpg,Du går alene på gaden om aftenen. Personen på billedet kommer op til dig og vil stille dig et spørgsmål. Hvor tilbøjelig er du til at stole på personen på billedet i denne situation?,SSM,23,Kvinde,2021-05-10_11h30.40.418,theaoglinaexperiment,2021.1.4,Win32,60.14675809,IwAR0CiFpIo9DXwk4oZE2IPmtCdHQKlAT7i9UtRiKxIaBNA3QK7TRZQmWT_EM,,
,,7,0,11,11,22,1,stim_WJ03.jpg,"Du kan ikke selv løse en matematisk opgave, og du er derfor nødt til at spørge om hjælp. Hvor tilbøjelig er du til stole på at personen på billedet kan hjælpe dig med opgaven?",SSM,23,Kvinde,2021-05-10_11h30.40.418,theaoglinaexperiment,2021.1.4,Win32,60.14675809,IwAR0CiFpIo9DXwk4oZE2IPmtCdHQKlAT7i9UtRiKxIaBNA3QK7TRZQmWT_EM,,
,,7,0,12,12,27,1,stim_WJ08.jpg,Du skal have foretaget en knæoperation under fuld narkose. Personen på billedet er lægen som skal foretage operationen. Hvor tilbøjelig er du til at stole på personen på billedet til at foretage operationen?,SSM,23,Kvinde,2021-05-10_11h30.40.418,theaoglinaexperiment,2021.1.4,Win32,60.14675809,IwAR0CiFpIo9DXwk4oZE2IPmtCdHQKlAT7i9UtRiKxIaBNA3QK7TRZQmWT_EM,,
,,6,0,13,13,8,1,stim_MJ09.jpg,Du går alene på gaden om aftenen. Personen på billedet kommer op til dig og vil stille dig et spørgsmål. Hvor tilbøjelig er du til at stole på personen på billedet i denne situation?,SSM,23,Kvinde,2021-05-10_11h30.40.418,theaoglinaexperiment,2021.1.4,Win32,60.14675809,IwAR0CiFpIo9DXwk4oZE2IPmtCdHQKlAT7i9UtRiKxIaBNA3QK7TRZQmWT_EM,,
,,6,0,14,14,34,1,stim_WN05.jpg,"Du kan ikke selv løse en matematisk opgave, og du er derfor nødt til at spørge om hjælp. Hvor tilbøjelig er du til stole på at personen på billedet kan hjælpe dig med opgaven?",SSM,23,Kvinde,2021-05-10_11h30.40.418,theaoglinaexperiment,2021.1.4,Win32,60.14675809,IwAR0CiFpIo9DXwk4oZE2IPmtCdHQKlAT7i9UtRiKxIaBNA3QK7TRZQmWT_EM,,
,,6,0,15,15,11,1,stim_MN02.jpg,Du skal have foretaget en knæoperation under fuld narkose. Personen på billedet er lægen som skal foretage operationen. Hvor tilbøjelig er du til at stole på personen på billedet til at foretage operationen?,SSM,23,Kvinde,2021-05-10_11h30.40.418,theaoglinaexperiment,2021.1.4,Win32,60.14675809,IwAR0CiFpIo9DXwk4oZE2IPmtCdHQKlAT7i9UtRiKxIaBNA3QK7TRZQmWT_EM,,
,,6,0,16,16,38,1,stim_WN09.jpg,"Du kan ikke selv løse en matematisk opgave, og du er derfor nødt til at spørge om hjælp. Hvor tilbøjelig er du til stole på at personen på billedet kan hjælpe dig med opgaven?",SSM,23,Kvinde,2021-05-10_11h30.40.418,theaoglinaexperiment,2021.1.4,Win32,60.14675809,IwAR0CiFpIo9DXwk4oZE2IPmtCdHQKlAT7i9UtRiKxIaBNA3QK7TRZQmWT_EM,,
,,7,0,17,17,3,1,stim_MJ04.jpg,Du skal have foretaget en knæoperation under fuld narkose. Personen på billedet er lægen som skal foretage operationen. Hvor tilbøjelig er du til at stole på personen på billedet til at foretage operationen?,SSM,23,Kvinde,2021-05-10_11h30.40.418,theaoglinaexperiment,2021.1.4,Win32,60.14675809,IwAR0CiFpIo9DXwk4oZE2IPmtCdHQKlAT7i9UtRiKxIaBNA3QK7TRZQmWT_EM,,
,,6,0,18,18,30,1,stim_WN01.jpg,"Du kan ikke selv løse en matematisk opgave, og du er derfor nødt til at spørge om hjælp. Hvor tilbøjelig er du til stole på at personen på billedet kan hjælpe dig med opgaven?",SSM,23,Kvinde,2021-05-10_11h30.40.418,theaoglinaexperiment,2021.1.4,Win32,60.14675809,IwAR0CiFpIo9DXwk4oZE2IPmtCdHQKlAT7i9UtRiKxIaBNA3QK7TRZQmWT_EM,,
,,8,0,19,19,29,1,stim_WJ10.jpg,"Denne person sælger et møbel på Den Blå Avis, som du gerne vil købe. Personen siger, at du kan få det, hvis du har mulighed for at hente det på deres private adresse. Hvor tilbøjelig er du til at stole på personen på billedet i denne situation?",SSM,23,Kvinde,2021-05-10_11h30.40.418,theaoglinaexperiment,2021.1.4,Win32,60.14675809,IwAR0CiFpIo9DXwk4oZE2IPmtCdHQKlAT7i9UtRiKxIaBNA3QK7TRZQmWT_EM,,
,,8,0,20,20,1,1,stim_MJ02.jpg,"Denne person sælger et møbel på Den Blå Avis, som du gerne vil købe. Personen siger, at du kan få det, hvis du har mulighed for at hente det på deres private adresse. Hvor tilbøjelig er du til at stole på personen på billedet i denne situation?",SSM,23,Kvinde,2021-05-10_11h30.40.418,theaoglinaexperiment,2021.1.4,Win32,60.14675809,IwAR0CiFpIo9DXwk4oZE2IPmtCdHQKlAT7i9UtRiKxIaBNA3QK7TRZQmWT_EM,,
,,5,0,21,21,12,1,stim_MN03.jpg,Du går alene på gaden om aftenen. Personen på billedet kommer op til dig og vil stille dig et spørgsmål. Hvor tilbøjelig er du til at stole på personen på billedet i denne situation?,SSM,23,Kvinde,2021-05-10_11h30.40.418,theaoglinaexperiment,2021.1.4,Win32,60.14675809,IwAR0CiFpIo9DXwk4oZE2IPmtCdHQKlAT7i9UtRiKxIaBNA3QK7TRZQmWT_EM,,
,,7,0,22,22,25,1,stim_WJ06.jpg,"Denne person sælger et møbel på Den Blå Avis, som du gerne vil købe. Personen siger, at du kan få det, hvis du har mulighed for at hente det på deres private adresse. Hvor tilbøjelig er du til at stole på personen på billedet i denne situation?",SSM,23,Kvinde,2021-05-10_11h30.40.418,theaoglinaexperiment,2021.1.4,Win32,60.14675809,IwAR0CiFpIo9DXwk4oZE2IPmtCdHQKlAT7i9UtRiKxIaBNA3QK7TRZQmWT_EM,,
,,7,0,23,23,21,1,stim_WJ02.jpg,"Denne person sælger et møbel på Den Blå Avis, som du gerne vil købe. Personen siger, at du kan få det, hvis du har mulighed for at hente det på deres private adresse. Hvor tilbøjelig er du til at stole på personen på billedet i denne situation?",SSM,23,Kvinde,2021-05-10_11h30.40.418,theaoglinaexperiment,2021.1.4,Win32,60.14675809,IwAR0CiFpIo9DXwk4oZE2IPmtCdHQKlAT7i9UtRiKxIaBNA3QK7TRZQmWT_EM,,
,,7,0,24,24,2,1,stim_MJ03.jpg,"Du kan ikke selv løse en matematisk opgave, og du er derfor nødt til at spørge om hjælp. Hvor tilbøjelig er du til stole på at personen på billedet kan hjælpe dig med opgaven?",SSM,23,Kvinde,2021-05-10_11h30.40.418,theaoglinaexperiment,2021.1.4,Win32,60.14675809,IwAR0CiFpIo9DXwk4oZE2IPmtCdHQKlAT7i9UtRiKxIaBNA3QK7TRZQmWT_EM,,
,,7,0,25,25,9,1,stim_MJ10.jpg,"Denne person sælger et møbel på Den Blå Avis, som du gerne vil købe. Personen siger, at du kan få det, hvis du har mulighed for at hente det på deres private adresse. Hvor tilbøjelig er du til at stole på personen på billedet i denne situation?",SSM,23,Kvinde,2021-05-10_11h30.40.418,theaoglinaexperiment,2021.1.4,Win32,60.14675809,IwAR0CiFpIo9DXwk4oZE2IPmtCdHQKlAT7i9UtRiKxIaBNA3QK7TRZQmWT_EM,,
,,6,0,26,26,36,1,stim_WN07.jpg,Du går alene på gaden om aftenen. Personen på billedet kommer op til dig og vil stille dig et spørgsmål. Hvor tilbøjelig er du til at stole på personen på billedet i denne situation?,SSM,23,Kvinde,2021-05-10_11h30.40.418,theaoglinaexperiment,2021.1.4,Win32,60.14675809,IwAR0CiFpIo9DXwk4oZE2IPmtCdHQKlAT7i9UtRiKxIaBNA3QK7TRZQmWT_EM,,
,,5,0,27,27,35,1,stim_WN06.jpg,Du skal have foretaget en knæoperation under fuld narkose. Personen på billedet er lægen som skal foretage operationen. Hvor tilbøjelig er du til at stole på personen på billedet til at foretage operationen?,SSM,23,Kvinde,2021-05-10_11h30.40.418,theaoglinaexperiment,2021.1.4,Win32,60.14675809,IwAR0CiFpIo9DXwk4oZE2IPmtCdHQKlAT7i9UtRiKxIaBNA3QK7TRZQmWT_EM,,
,,6,0,28,28,37,1,stim_WN08.jpg,"Denne person sælger et møbel på Den Blå Avis, som du gerne vil købe. Personen siger, at du kan få det, hvis du har mulighed for at hente det på deres private adresse. Hvor tilbøjelig er du til at stole på personen på billedet i denne situation?",SSM,23,Kvinde,2021-05-10_11h30.40.418,theaoglinaexperiment,2021.1.4,Win32,60.14675809,IwAR0CiFpIo9DXwk4oZE2IPmtCdHQKlAT7i9UtRiKxIaBNA3QK7TRZQmWT_EM,,
,,6,0,29,29,13,1,stim_MN04.jpg,"Denne person sælger et møbel på Den Blå Avis, som du gerne vil købe. Personen siger, at du kan få det, hvis du har mulighed for at hente det på deres private adresse. Hvor tilbøjelig er du til at stole på personen på billedet i denne situation?",SSM,23,Kvinde,2021-05-10_11h30.40.418,theaoglinaexperiment,2021.1.4,Win32,60.14675809,IwAR0CiFpIo9DXwk4oZE2IPmtCdHQKlAT7i9UtRiKxIaBNA3QK7TRZQmWT_EM,,
,,4,0,30,30,39,1,stim_WN10.jpg,Du skal have foretaget en knæoperation under fuld narkose. Personen på billedet er lægen som skal foretage operationen. Hvor tilbøjelig er du til at stole på personen på billedet til at foretage operationen?,SSM,23,Kvinde,2021-05-10_11h30.40.418,theaoglinaexperiment,2021.1.4,Win32,60.14675809,IwAR0CiFpIo9DXwk4oZE2IPmtCdHQKlAT7i9UtRiKxIaBNA3QK7TRZQmWT_EM,,
,,3,0,31,31,19,1,stim_MN10.jpg,Du skal have foretaget en knæoperation under fuld narkose. Personen på billedet er lægen som skal foretage operationen. Hvor tilbøjelig er du til at stole på personen på billedet til at foretage operationen?,SSM,23,Kvinde,2021-05-10_11h30.40.418,theaoglinaexperiment,2021.1.4,Win32,60.14675809,IwAR0CiFpIo9DXwk4oZE2IPmtCdHQKlAT7i9UtRiKxIaBNA3QK7TRZQmWT_EM,,
,,8,0,32,32,15,1,stim_MN06.jpg,Du skal have foretaget en knæoperation under fuld narkose. Personen på billedet er lægen som skal foretage operationen. Hvor tilbøjelig er du til at stole på personen på billedet til at foretage operationen?,SSM,23,Kvinde,2021-05-10_11h30.40.418,theaoglinaexperiment,2021.1.4,Win32,60.14675809,IwAR0CiFpIo9DXwk4oZE2IPmtCdHQKlAT7i9UtRiKxIaBNA3QK7TRZQmWT_EM,,
,,5,0,33,33,23,1,stim_WJ04.jpg,Du skal have foretaget en knæoperation under fuld narkose. Personen på billedet er lægen som skal foretage operationen. Hvor tilbøjelig er du til at stole på personen på billedet til at foretage operationen?,SSM,23,Kvinde,2021-05-10_11h30.40.418,theaoglinaexperiment,2021.1.4,Win32,60.14675809,IwAR0CiFpIo9DXwk4oZE2IPmtCdHQKlAT7i9UtRiKxIaBNA3QK7TRZQmWT_EM,,
,,5,0,34,34,33,1,stim_WN04.jpg,"Denne person sælger et møbel på Den Blå Avis, som du gerne vil købe. Personen siger, at du kan få det, hvis du har mulighed for at hente det på deres private adresse. Hvor tilbøjelig er du til at stole på personen på billedet i denne situation?",SSM,23,Kvinde,2021-05-10_11h30.40.418,theaoglinaexperiment,2021.1.4,Win32,60.14675809,IwAR0CiFpIo9DXwk4oZE2IPmtCdHQKlAT7i9UtRiKxIaBNA3QK7TRZQmWT_EM,,
,,6,0,35,35,7,1,stim_MJ08.jpg,Du skal have foretaget en knæoperation under fuld narkose. Personen på billedet er lægen som skal foretage operationen. Hvor tilbøjelig er du til at stole på personen på billedet til at foretage operationen?,SSM,23,Kvinde,2021-05-10_11h30.40.418,theaoglinaexperiment,2021.1.4,Win32,60.14675809,IwAR0CiFpIo9DXwk4oZE2IPmtCdHQKlAT7i9UtRiKxIaBNA3QK7TRZQmWT_EM,,
,,6,0,36,36,6,1,stim_MJ07.jpg,"Du kan ikke selv løse en matematisk opgave, og du er derfor nødt til at spørge om hjælp. Hvor tilbøjelig er du til stole på at personen på billedet kan hjælpe dig med opgaven?",SSM,23,Kvinde,2021-05-10_11h30.40.418,theaoglinaexperiment,2021.1.4,Win32,60.14675809,IwAR0CiFpIo9DXwk4oZE2IPmtCdHQKlAT7i9UtRiKxIaBNA3QK7TRZQmWT_EM,,
,,5,0,37,37,18,1,stim_MN09.jpg,"Du kan ikke selv løse en matematisk opgave, og du er derfor nødt til at spørge om hjælp. Hvor tilbøjelig er du til stole på at personen på billedet kan hjælpe dig med opgaven?",SSM,23,Kvinde,2021-05-10_11h30.40.418,theaoglinaexperiment,2021.1.4,Win32,60.14675809,IwAR0CiFpIo9DXwk4oZE2IPmtCdHQKlAT7i9UtRiKxIaBNA3QK7TRZQmWT_EM,,
,,8,0,38,38,28,1,stim_WJ09.jpg,Du går alene på gaden om aftenen. Personen på billedet kommer op til dig og vil stille dig et spørgsmål. Hvor tilbøjelig er du til at stole på personen på billedet i denne situation?,SSM,23,Kvinde,2021-05-10_11h30.40.418,theaoglinaexperiment,2021.1.4,Win32,60.14675809,IwAR0CiFpIo9DXwk4oZE2IPmtCdHQKlAT7i9UtRiKxIaBNA3QK7TRZQmWT_EM,,
,,7,0,39,39,5,1,stim_MJ06.jpg,"Denne person sælger et møbel på Den Blå Avis, som du gerne vil købe. Personen siger, at du kan få det, hvis du har mulighed for at hente det på deres private adresse. Hvor tilbøjelig er du til at stole på personen på billedet i denne situation?",SSM,23,Kvinde,2021-05-10_11h30.40.418,theaoglinaexperiment,2021.1.4,Win32,60.14675809,IwAR0CiFpIo9DXwk4oZE2IPmtCdHQKlAT7i9UtRiKxIaBNA3QK7TRZQmWT_EM,,
,,,,,,,,,,SSM,23,Kvinde,2021-05-10_11h30.40.418,theaoglinaexperiment,2021.1.4,Win32,60.14675809,IwAR0CiFpIo9DXwk4oZE2IPmtCdHQKlAT7i9UtRiKxIaBNA3QK7TRZQmWT_EM,q,8.43231
