key_resp.keys,key_resp.rt,slider.response,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,stimuli,scenario,Initialer (f.eks. TP):,Alder (f.eks. 20 ):,Køn (mand/kvinde/andet):,date,expName,psychopyVersion,OS,frameRate,fbclid,key_resp_2.keys,key_resp_2.rt
,,3,0,24,24,17,1,stim_MN08.jpg,"Denne person sælger et møbel på Den Blå Avis, som du gerne vil købe. Personen siger, at du kan få det, hvis du har mulighed for at hente det på deres private adresse. Hvor tilbøjelig er du til at stole på personen på billedet i denne situation?",AHJ,23,mand,2021-05-11_08h14.59.502,theaoglinaexperiment,2021.1.4,Win32,59.9268892,IwAR3yY8Ko-G8eg9rHmTmuJZe4kNwyQ4_EdXfhZ7S6Vq29WlmIT3nom62DcTU,,
,,8,0,25,25,13,1,stim_MN04.jpg,"Denne person sælger et møbel på Den Blå Avis, som du gerne vil købe. Personen siger, at du kan få det, hvis du har mulighed for at hente det på deres private adresse. Hvor tilbøjelig er du til at stole på personen på billedet i denne situation?",AHJ,23,mand,2021-05-11_08h14.59.502,theaoglinaexperiment,2021.1.4,Win32,59.9268892,IwAR3yY8Ko-G8eg9rHmTmuJZe4kNwyQ4_EdXfhZ7S6Vq29WlmIT3nom62DcTU,,
,,7,0,26,26,7,1,stim_MJ08.jpg,Du skal have foretaget en knæoperation under fuld narkose. Personen på billedet er lægen som skal foretage operationen. Hvor tilbøjelig er du til at stole på personen på billedet til at foretage operationen?,AHJ,23,mand,2021-05-11_08h14.59.502,theaoglinaexperiment,2021.1.4,Win32,59.9268892,IwAR3yY8Ko-G8eg9rHmTmuJZe4kNwyQ4_EdXfhZ7S6Vq29WlmIT3nom62DcTU,,
,,6,0,27,27,33,1,stim_WN04.jpg,"Denne person sælger et møbel på Den Blå Avis, som du gerne vil købe. Personen siger, at du kan få det, hvis du har mulighed for at hente det på deres private adresse. Hvor tilbøjelig er du til at stole på personen på billedet i denne situation?",AHJ,23,mand,2021-05-11_08h14.59.502,theaoglinaexperiment,2021.1.4,Win32,59.9268892,IwAR3yY8Ko-G8eg9rHmTmuJZe4kNwyQ4_EdXfhZ7S6Vq29WlmIT3nom62DcTU,,
,,7,0,28,28,31,1,stim_WN02.jpg,Du skal have foretaget en knæoperation under fuld narkose. Personen på billedet er lægen som skal foretage operationen. Hvor tilbøjelig er du til at stole på personen på billedet til at foretage operationen?,AHJ,23,mand,2021-05-11_08h14.59.502,theaoglinaexperiment,2021.1.4,Win32,59.9268892,IwAR3yY8Ko-G8eg9rHmTmuJZe4kNwyQ4_EdXfhZ7S6Vq29WlmIT3nom62DcTU,,
,,8,0,29,29,20,1,stim_WJ01.jpg,Du går alene på gaden om aftenen. Personen på billedet kommer op til dig og vil stille dig et spørgsmål. Hvor tilbøjelig er du til at stole på personen på billedet i denne situation?,AHJ,23,mand,2021-05-11_08h14.59.502,theaoglinaexperiment,2021.1.4,Win32,59.9268892,IwAR3yY8Ko-G8eg9rHmTmuJZe4kNwyQ4_EdXfhZ7S6Vq29WlmIT3nom62DcTU,,
,,7,0,30,30,6,1,stim_MJ07.jpg,"Du kan ikke selv løse en matematisk opgave, og du er derfor nødt til at spørge om hjælp. Hvor tilbøjelig er du til stole på at personen på billedet kan hjælpe dig med opgaven?",AHJ,23,mand,2021-05-11_08h14.59.502,theaoglinaexperiment,2021.1.4,Win32,59.9268892,IwAR3yY8Ko-G8eg9rHmTmuJZe4kNwyQ4_EdXfhZ7S6Vq29WlmIT3nom62DcTU,,
,,8,0,31,31,21,1,stim_WJ02.jpg,"Denne person sælger et møbel på Den Blå Avis, som du gerne vil købe. Personen siger, at du kan få det, hvis du har mulighed for at hente det på deres private adresse. Hvor tilbøjelig er du til at stole på personen på billedet i denne situation?",AHJ,23,mand,2021-05-11_08h14.59.502,theaoglinaexperiment,2021.1.4,Win32,59.9268892,IwAR3yY8Ko-G8eg9rHmTmuJZe4kNwyQ4_EdXfhZ7S6Vq29WlmIT3nom62DcTU,,
,,3,0,32,32,14,1,stim_MN05.jpg,"Du kan ikke selv løse en matematisk opgave, og du er derfor nødt til at spørge om hjælp. Hvor tilbøjelig er du til stole på at personen på billedet kan hjælpe dig med opgaven?",AHJ,23,mand,2021-05-11_08h14.59.502,theaoglinaexperiment,2021.1.4,Win32,59.9268892,IwAR3yY8Ko-G8eg9rHmTmuJZe4kNwyQ4_EdXfhZ7S6Vq29WlmIT3nom62DcTU,,
,,6,0,33,33,15,1,stim_MN06.jpg,Du skal have foretaget en knæoperation under fuld narkose. Personen på billedet er lægen som skal foretage operationen. Hvor tilbøjelig er du til at stole på personen på billedet til at foretage operationen?,AHJ,23,mand,2021-05-11_08h14.59.502,theaoglinaexperiment,2021.1.4,Win32,59.9268892,IwAR3yY8Ko-G8eg9rHmTmuJZe4kNwyQ4_EdXfhZ7S6Vq29WlmIT3nom62DcTU,,
,,7,0,34,34,36,1,stim_WN07.jpg,Du går alene på gaden om aftenen. Personen på billedet kommer op til dig og vil stille dig et spørgsmål. Hvor tilbøjelig er du til at stole på personen på billedet i denne situation?,AHJ,23,mand,2021-05-11_08h14.59.502,theaoglinaexperiment,2021.1.4,Win32,59.9268892,IwAR3yY8Ko-G8eg9rHmTmuJZe4kNwyQ4_EdXfhZ7S6Vq29WlmIT3nom62DcTU,,
,,8,0,35,35,25,1,stim_WJ06.jpg,"Denne person sælger et møbel på Den Blå Avis, som du gerne vil købe. Personen siger, at du kan få det, hvis du har mulighed for at hente det på deres private adresse. Hvor tilbøjelig er du til at stole på personen på billedet i denne situation?",AHJ,23,mand,2021-05-11_08h14.59.502,theaoglinaexperiment,2021.1.4,Win32,59.9268892,IwAR3yY8Ko-G8eg9rHmTmuJZe4kNwyQ4_EdXfhZ7S6Vq29WlmIT3nom62DcTU,,
,,6,0,36,36,23,1,stim_WJ04.jpg,Du skal have foretaget en knæoperation under fuld narkose. Personen på billedet er lægen som skal foretage operationen. Hvor tilbøjelig er du til at stole på personen på billedet til at foretage operationen?,AHJ,23,mand,2021-05-11_08h14.59.502,theaoglinaexperiment,2021.1.4,Win32,59.9268892,IwAR3yY8Ko-G8eg9rHmTmuJZe4kNwyQ4_EdXfhZ7S6Vq29WlmIT3nom62DcTU,,
,,8,0,37,37,5,1,stim_MJ06.jpg,"Denne person sælger et møbel på Den Blå Avis, som du gerne vil købe. Personen siger, at du kan få det, hvis du har mulighed for at hente det på deres private adresse. Hvor tilbøjelig er du til at stole på personen på billedet i denne situation?",AHJ,23,mand,2021-05-11_08h14.59.502,theaoglinaexperiment,2021.1.4,Win32,59.9268892,IwAR3yY8Ko-G8eg9rHmTmuJZe4kNwyQ4_EdXfhZ7S6Vq29WlmIT3nom62DcTU,,
,,7,0,38,38,2,1,stim_MJ03.jpg,"Du kan ikke selv løse en matematisk opgave, og du er derfor nødt til at spørge om hjælp. Hvor tilbøjelig er du til stole på at personen på billedet kan hjælpe dig med opgaven?",AHJ,23,mand,2021-05-11_08h14.59.502,theaoglinaexperiment,2021.1.4,Win32,59.9268892,IwAR3yY8Ko-G8eg9rHmTmuJZe4kNwyQ4_EdXfhZ7S6Vq29WlmIT3nom62DcTU,,
,,7,0,39,39,10,1,stim_MN01.jpg,"Du kan ikke selv løse en matematisk opgave, og du er derfor nødt til at spørge om hjælp. Hvor tilbøjelig er du til stole på at personen på billedet kan hjælpe dig med opgaven?",AHJ,23,mand,2021-05-11_08h14.59.502,theaoglinaexperiment,2021.1.4,Win32,59.9268892,IwAR3yY8Ko-G8eg9rHmTmuJZe4kNwyQ4_EdXfhZ7S6Vq29WlmIT3nom62DcTU,,
,,,,,,,,,,AHJ,23,mand,2021-05-11_08h14.59.502,theaoglinaexperiment,2021.1.4,Win32,59.9268892,IwAR3yY8Ko-G8eg9rHmTmuJZe4kNwyQ4_EdXfhZ7S6Vq29WlmIT3nom62DcTU,q,16.74835
