key_resp.keys,key_resp.rt,slider.response,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,stimuli,scenario,Initialer (f.eks. TP):,Alder (f.eks. 20 ):,Køn (mand/kvinde/andet):,date,expName,psychopyVersion,OS,frameRate,fbclid,key_resp_2.keys,key_resp_2.rt
,,6,0,10,10,9,1,stim_MJ10.jpg,"Denne person sælger et møbel på Den Blå Avis, som du gerne vil købe. Personen siger, at du kan få det, hvis du har mulighed for at hente det på deres private adresse. Hvor tilbøjelig er du til at stole på personen på billedet i denne situation?",TP,24,mand,2021-05-12_20h27.07.082,theaoglinaexperiment,2021.1.4,Win32,148.0823338,IwAR0eIeKa1YaLVwlvtFEmtorU0Jgy-ZgDorcoDRLro3pUXk9qOIxKoS6bE6k,,
,,7,0,11,11,18,1,stim_MN09.jpg,"Du kan ikke selv løse en matematisk opgave, og du er derfor nødt til at spørge om hjælp. Hvor tilbøjelig er du til stole på at personen på billedet kan hjælpe dig med opgaven?",TP,24,mand,2021-05-12_20h27.07.082,theaoglinaexperiment,2021.1.4,Win32,148.0823338,IwAR0eIeKa1YaLVwlvtFEmtorU0Jgy-ZgDorcoDRLro3pUXk9qOIxKoS6bE6k,,
,,8,0,12,12,3,1,stim_MJ04.jpg,Du skal have foretaget en knæoperation under fuld narkose. Personen på billedet er lægen som skal foretage operationen. Hvor tilbøjelig er du til at stole på personen på billedet til at foretage operationen?,TP,24,mand,2021-05-12_20h27.07.082,theaoglinaexperiment,2021.1.4,Win32,148.0823338,IwAR0eIeKa1YaLVwlvtFEmtorU0Jgy-ZgDorcoDRLro3pUXk9qOIxKoS6bE6k,,
,,8,0,13,13,19,1,stim_MN10.jpg,Du skal have foretaget en knæoperation under fuld narkose. Personen på billedet er lægen som skal foretage operationen. Hvor tilbøjelig er du til at stole på personen på billedet til at foretage operationen?,TP,24,mand,2021-05-12_20h27.07.082,theaoglinaexperiment,2021.1.4,Win32,148.0823338,IwAR0eIeKa1YaLVwlvtFEmtorU0Jgy-ZgDorcoDRLro3pUXk9qOIxKoS6bE6k,,
,,6,0,14,14,33,1,stim_WN04.jpg,"Denne person sælger et møbel på Den Blå Avis, som du gerne vil købe. Personen siger, at du kan få det, hvis du har mulighed for at hente det på deres private adresse. Hvor tilbøjelig er du til at stole på personen på billedet i denne situation?",TP,24,mand,2021-05-12_20h27.07.082,theaoglinaexperiment,2021.1.4,Win32,148.0823338,IwAR0eIeKa1YaLVwlvtFEmtorU0Jgy-ZgDorcoDRLro3pUXk9qOIxKoS6bE6k,,
,,6,0,15,15,20,1,stim_WJ01.jpg,Du går alene på gaden om aftenen. Personen på billedet kommer op til dig og vil stille dig et spørgsmål. Hvor tilbøjelig er du til at stole på personen på billedet i denne situation?,TP,24,mand,2021-05-12_20h27.07.082,theaoglinaexperiment,2021.1.4,Win32,148.0823338,IwAR0eIeKa1YaLVwlvtFEmtorU0Jgy-ZgDorcoDRLro3pUXk9qOIxKoS6bE6k,,
,,8,0,16,16,39,1,stim_WN10.jpg,Du skal have foretaget en knæoperation under fuld narkose. Personen på billedet er lægen som skal foretage operationen. Hvor tilbøjelig er du til at stole på personen på billedet til at foretage operationen?,TP,24,mand,2021-05-12_20h27.07.082,theaoglinaexperiment,2021.1.4,Win32,148.0823338,IwAR0eIeKa1YaLVwlvtFEmtorU0Jgy-ZgDorcoDRLro3pUXk9qOIxKoS6bE6k,,
,,6,0,17,17,21,1,stim_WJ02.jpg,"Denne person sælger et møbel på Den Blå Avis, som du gerne vil købe. Personen siger, at du kan få det, hvis du har mulighed for at hente det på deres private adresse. Hvor tilbøjelig er du til at stole på personen på billedet i denne situation?",TP,24,mand,2021-05-12_20h27.07.082,theaoglinaexperiment,2021.1.4,Win32,148.0823338,IwAR0eIeKa1YaLVwlvtFEmtorU0Jgy-ZgDorcoDRLro3pUXk9qOIxKoS6bE6k,,
,,7,0,18,18,6,1,stim_MJ07.jpg,"Du kan ikke selv løse en matematisk opgave, og du er derfor nødt til at spørge om hjælp. Hvor tilbøjelig er du til stole på at personen på billedet kan hjælpe dig med opgaven?",TP,24,mand,2021-05-12_20h27.07.082,theaoglinaexperiment,2021.1.4,Win32,148.0823338,IwAR0eIeKa1YaLVwlvtFEmtorU0Jgy-ZgDorcoDRLro3pUXk9qOIxKoS6bE6k,,
,,7,0,19,19,26,1,stim_WJ07.jpg,"Du kan ikke selv løse en matematisk opgave, og du er derfor nødt til at spørge om hjælp. Hvor tilbøjelig er du til stole på at personen på billedet kan hjælpe dig med opgaven?",TP,24,mand,2021-05-12_20h27.07.082,theaoglinaexperiment,2021.1.4,Win32,148.0823338,IwAR0eIeKa1YaLVwlvtFEmtorU0Jgy-ZgDorcoDRLro3pUXk9qOIxKoS6bE6k,,
,,6,0,20,20,13,1,stim_MN04.jpg,"Denne person sælger et møbel på Den Blå Avis, som du gerne vil købe. Personen siger, at du kan få det, hvis du har mulighed for at hente det på deres private adresse. Hvor tilbøjelig er du til at stole på personen på billedet i denne situation?",TP,24,mand,2021-05-12_20h27.07.082,theaoglinaexperiment,2021.1.4,Win32,148.0823338,IwAR0eIeKa1YaLVwlvtFEmtorU0Jgy-ZgDorcoDRLro3pUXk9qOIxKoS6bE6k,,
,,6,0,21,21,1,1,stim_MJ02.jpg,"Denne person sælger et møbel på Den Blå Avis, som du gerne vil købe. Personen siger, at du kan få det, hvis du har mulighed for at hente det på deres private adresse. Hvor tilbøjelig er du til at stole på personen på billedet i denne situation?",TP,24,mand,2021-05-12_20h27.07.082,theaoglinaexperiment,2021.1.4,Win32,148.0823338,IwAR0eIeKa1YaLVwlvtFEmtorU0Jgy-ZgDorcoDRLro3pUXk9qOIxKoS6bE6k,,
,,5,0,22,22,16,1,stim_MN07.jpg,Du går alene på gaden om aftenen. Personen på billedet kommer op til dig og vil stille dig et spørgsmål. Hvor tilbøjelig er du til at stole på personen på billedet i denne situation?,TP,24,mand,2021-05-12_20h27.07.082,theaoglinaexperiment,2021.1.4,Win32,148.0823338,IwAR0eIeKa1YaLVwlvtFEmtorU0Jgy-ZgDorcoDRLro3pUXk9qOIxKoS6bE6k,,
,,6,0,23,23,37,1,stim_WN08.jpg,"Denne person sælger et møbel på Den Blå Avis, som du gerne vil købe. Personen siger, at du kan få det, hvis du har mulighed for at hente det på deres private adresse. Hvor tilbøjelig er du til at stole på personen på billedet i denne situation?",TP,24,mand,2021-05-12_20h27.07.082,theaoglinaexperiment,2021.1.4,Win32,148.0823338,IwAR0eIeKa1YaLVwlvtFEmtorU0Jgy-ZgDorcoDRLro3pUXk9qOIxKoS6bE6k,,
,,7,0,24,24,10,1,stim_MN01.jpg,"Du kan ikke selv løse en matematisk opgave, og du er derfor nødt til at spørge om hjælp. Hvor tilbøjelig er du til stole på at personen på billedet kan hjælpe dig med opgaven?",TP,24,mand,2021-05-12_20h27.07.082,theaoglinaexperiment,2021.1.4,Win32,148.0823338,IwAR0eIeKa1YaLVwlvtFEmtorU0Jgy-ZgDorcoDRLro3pUXk9qOIxKoS6bE6k,,
,,8,0,25,25,11,1,stim_MN02.jpg,Du skal have foretaget en knæoperation under fuld narkose. Personen på billedet er lægen som skal foretage operationen. Hvor tilbøjelig er du til at stole på personen på billedet til at foretage operationen?,TP,24,mand,2021-05-12_20h27.07.082,theaoglinaexperiment,2021.1.4,Win32,148.0823338,IwAR0eIeKa1YaLVwlvtFEmtorU0Jgy-ZgDorcoDRLro3pUXk9qOIxKoS6bE6k,,
,,8,0,26,26,31,1,stim_WN02.jpg,Du skal have foretaget en knæoperation under fuld narkose. Personen på billedet er lægen som skal foretage operationen. Hvor tilbøjelig er du til at stole på personen på billedet til at foretage operationen?,TP,24,mand,2021-05-12_20h27.07.082,theaoglinaexperiment,2021.1.4,Win32,148.0823338,IwAR0eIeKa1YaLVwlvtFEmtorU0Jgy-ZgDorcoDRLro3pUXk9qOIxKoS6bE6k,,
,,8,0,27,27,27,1,stim_WJ08.jpg,Du skal have foretaget en knæoperation under fuld narkose. Personen på billedet er lægen som skal foretage operationen. Hvor tilbøjelig er du til at stole på personen på billedet til at foretage operationen?,TP,24,mand,2021-05-12_20h27.07.082,theaoglinaexperiment,2021.1.4,Win32,148.0823338,IwAR0eIeKa1YaLVwlvtFEmtorU0Jgy-ZgDorcoDRLro3pUXk9qOIxKoS6bE6k,,
,,6,0,28,28,29,1,stim_WJ10.jpg,"Denne person sælger et møbel på Den Blå Avis, som du gerne vil købe. Personen siger, at du kan få det, hvis du har mulighed for at hente det på deres private adresse. Hvor tilbøjelig er du til at stole på personen på billedet i denne situation?",TP,24,mand,2021-05-12_20h27.07.082,theaoglinaexperiment,2021.1.4,Win32,148.0823338,IwAR0eIeKa1YaLVwlvtFEmtorU0Jgy-ZgDorcoDRLro3pUXk9qOIxKoS6bE6k,,
,,7,0,29,29,30,1,stim_WN01.jpg,"Du kan ikke selv løse en matematisk opgave, og du er derfor nødt til at spørge om hjælp. Hvor tilbøjelig er du til stole på at personen på billedet kan hjælpe dig med opgaven?",TP,24,mand,2021-05-12_20h27.07.082,theaoglinaexperiment,2021.1.4,Win32,148.0823338,IwAR0eIeKa1YaLVwlvtFEmtorU0Jgy-ZgDorcoDRLro3pUXk9qOIxKoS6bE6k,,
,,8,0,30,30,15,1,stim_MN06.jpg,Du skal have foretaget en knæoperation under fuld narkose. Personen på billedet er lægen som skal foretage operationen. Hvor tilbøjelig er du til at stole på personen på billedet til at foretage operationen?,TP,24,mand,2021-05-12_20h27.07.082,theaoglinaexperiment,2021.1.4,Win32,148.0823338,IwAR0eIeKa1YaLVwlvtFEmtorU0Jgy-ZgDorcoDRLro3pUXk9qOIxKoS6bE6k,,
,,6,0,31,31,4,1,stim_MJ05.jpg,Du går alene på gaden om aftenen. Personen på billedet kommer op til dig og vil stille dig et spørgsmål. Hvor tilbøjelig er du til at stole på personen på billedet i denne situation?,TP,24,mand,2021-05-12_20h27.07.082,theaoglinaexperiment,2021.1.4,Win32,148.0823338,IwAR0eIeKa1YaLVwlvtFEmtorU0Jgy-ZgDorcoDRLro3pUXk9qOIxKoS6bE6k,,
,,8,0,32,32,35,1,stim_WN06.jpg,Du skal have foretaget en knæoperation under fuld narkose. Personen på billedet er lægen som skal foretage operationen. Hvor tilbøjelig er du til at stole på personen på billedet til at foretage operationen?,TP,24,mand,2021-05-12_20h27.07.082,theaoglinaexperiment,2021.1.4,Win32,148.0823338,IwAR0eIeKa1YaLVwlvtFEmtorU0Jgy-ZgDorcoDRLro3pUXk9qOIxKoS6bE6k,,
,,7,0,33,33,14,1,stim_MN05.jpg,"Du kan ikke selv løse en matematisk opgave, og du er derfor nødt til at spørge om hjælp. Hvor tilbøjelig er du til stole på at personen på billedet kan hjælpe dig med opgaven?",TP,24,mand,2021-05-12_20h27.07.082,theaoglinaexperiment,2021.1.4,Win32,148.0823338,IwAR0eIeKa1YaLVwlvtFEmtorU0Jgy-ZgDorcoDRLro3pUXk9qOIxKoS6bE6k,,
,,7,0,34,34,34,1,stim_WN05.jpg,"Du kan ikke selv løse en matematisk opgave, og du er derfor nødt til at spørge om hjælp. Hvor tilbøjelig er du til stole på at personen på billedet kan hjælpe dig med opgaven?",TP,24,mand,2021-05-12_20h27.07.082,theaoglinaexperiment,2021.1.4,Win32,148.0823338,IwAR0eIeKa1YaLVwlvtFEmtorU0Jgy-ZgDorcoDRLro3pUXk9qOIxKoS6bE6k,,
,,6,0,35,35,5,1,stim_MJ06.jpg,"Denne person sælger et møbel på Den Blå Avis, som du gerne vil købe. Personen siger, at du kan få det, hvis du har mulighed for at hente det på deres private adresse. Hvor tilbøjelig er du til at stole på personen på billedet i denne situation?",TP,24,mand,2021-05-12_20h27.07.082,theaoglinaexperiment,2021.1.4,Win32,148.0823338,IwAR0eIeKa1YaLVwlvtFEmtorU0Jgy-ZgDorcoDRLro3pUXk9qOIxKoS6bE6k,,
,,6,0,36,36,36,1,stim_WN07.jpg,Du går alene på gaden om aftenen. Personen på billedet kommer op til dig og vil stille dig et spørgsmål. Hvor tilbøjelig er du til at stole på personen på billedet i denne situation?,TP,24,mand,2021-05-12_20h27.07.082,theaoglinaexperiment,2021.1.4,Win32,148.0823338,IwAR0eIeKa1YaLVwlvtFEmtorU0Jgy-ZgDorcoDRLro3pUXk9qOIxKoS6bE6k,,
,,6,0,37,37,24,1,stim_WJ05.jpg,Du går alene på gaden om aftenen. Personen på billedet kommer op til dig og vil stille dig et spørgsmål. Hvor tilbøjelig er du til at stole på personen på billedet i denne situation?,TP,24,mand,2021-05-12_20h27.07.082,theaoglinaexperiment,2021.1.4,Win32,148.0823338,IwAR0eIeKa1YaLVwlvtFEmtorU0Jgy-ZgDorcoDRLro3pUXk9qOIxKoS6bE6k,,
,,7,0,38,38,2,1,stim_MJ03.jpg,"Du kan ikke selv løse en matematisk opgave, og du er derfor nødt til at spørge om hjælp. Hvor tilbøjelig er du til stole på at personen på billedet kan hjælpe dig med opgaven?",TP,24,mand,2021-05-12_20h27.07.082,theaoglinaexperiment,2021.1.4,Win32,148.0823338,IwAR0eIeKa1YaLVwlvtFEmtorU0Jgy-ZgDorcoDRLro3pUXk9qOIxKoS6bE6k,,
,,8,0,39,39,23,1,stim_WJ04.jpg,Du skal have foretaget en knæoperation under fuld narkose. Personen på billedet er lægen som skal foretage operationen. Hvor tilbøjelig er du til at stole på personen på billedet til at foretage operationen?,TP,24,mand,2021-05-12_20h27.07.082,theaoglinaexperiment,2021.1.4,Win32,148.0823338,IwAR0eIeKa1YaLVwlvtFEmtorU0Jgy-ZgDorcoDRLro3pUXk9qOIxKoS6bE6k,,
,,,,,,,,,,TP,24,mand,2021-05-12_20h27.07.082,theaoglinaexperiment,2021.1.4,Win32,148.0823338,IwAR0eIeKa1YaLVwlvtFEmtorU0Jgy-ZgDorcoDRLro3pUXk9qOIxKoS6bE6k,q,2.9411
