key_resp.keys,key_resp.rt,slider.response,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,stimuli,scenario,Initialer (f.eks. TP):,Alder (f.eks. 20 ):,Køn (mand/kvinde/andet):,date,expName,psychopyVersion,OS,frameRate,fbclid,key_resp_2.keys,key_resp_2.rt
,,7,0,10,10,17,1,stim_MN08.jpg,"Denne person sælger et møbel på Den Blå Avis, som du gerne vil købe. Personen siger, at du kan få det, hvis du har mulighed for at hente det på deres private adresse. Hvor tilbøjelig er du til at stole på personen på billedet i denne situation?",KV,21,mand,2021-05-12_12h29.33.862,theaoglinaexperiment,2021.1.4,Win32,164.2305797,IwAR3ok57bBQzW__zGcKPTsaJfFqVtpNf9chZ9ZemWS37eL_-mWFA9Sy38ztc,,
,,8,0,11,11,35,1,stim_WN06.jpg,Du skal have foretaget en knæoperation under fuld narkose. Personen på billedet er lægen som skal foretage operationen. Hvor tilbøjelig er du til at stole på personen på billedet til at foretage operationen?,KV,21,mand,2021-05-12_12h29.33.862,theaoglinaexperiment,2021.1.4,Win32,164.2305797,IwAR3ok57bBQzW__zGcKPTsaJfFqVtpNf9chZ9ZemWS37eL_-mWFA9Sy38ztc,,
,,3,0,12,12,0,1,stim_MJ01.jpg,Du går alene på gaden om aftenen. Personen på billedet kommer op til dig og vil stille dig et spørgsmål. Hvor tilbøjelig er du til at stole på personen på billedet i denne situation?,KV,21,mand,2021-05-12_12h29.33.862,theaoglinaexperiment,2021.1.4,Win32,164.2305797,IwAR3ok57bBQzW__zGcKPTsaJfFqVtpNf9chZ9ZemWS37eL_-mWFA9Sy38ztc,,
,,7,0,13,13,2,1,stim_MJ03.jpg,"Du kan ikke selv løse en matematisk opgave, og du er derfor nødt til at spørge om hjælp. Hvor tilbøjelig er du til stole på at personen på billedet kan hjælpe dig med opgaven?",KV,21,mand,2021-05-12_12h29.33.862,theaoglinaexperiment,2021.1.4,Win32,164.2305797,IwAR3ok57bBQzW__zGcKPTsaJfFqVtpNf9chZ9ZemWS37eL_-mWFA9Sy38ztc,,
,,7,0,14,14,33,1,stim_WN04.jpg,"Denne person sælger et møbel på Den Blå Avis, som du gerne vil købe. Personen siger, at du kan få det, hvis du har mulighed for at hente det på deres private adresse. Hvor tilbøjelig er du til at stole på personen på billedet i denne situation?",KV,21,mand,2021-05-12_12h29.33.862,theaoglinaexperiment,2021.1.4,Win32,164.2305797,IwAR3ok57bBQzW__zGcKPTsaJfFqVtpNf9chZ9ZemWS37eL_-mWFA9Sy38ztc,,
,,7,0,15,15,14,1,stim_MN05.jpg,"Du kan ikke selv løse en matematisk opgave, og du er derfor nødt til at spørge om hjælp. Hvor tilbøjelig er du til stole på at personen på billedet kan hjælpe dig med opgaven?",KV,21,mand,2021-05-12_12h29.33.862,theaoglinaexperiment,2021.1.4,Win32,164.2305797,IwAR3ok57bBQzW__zGcKPTsaJfFqVtpNf9chZ9ZemWS37eL_-mWFA9Sy38ztc,,
,,7,0,16,16,9,1,stim_MJ10.jpg,"Denne person sælger et møbel på Den Blå Avis, som du gerne vil købe. Personen siger, at du kan få det, hvis du har mulighed for at hente det på deres private adresse. Hvor tilbøjelig er du til at stole på personen på billedet i denne situation?",KV,21,mand,2021-05-12_12h29.33.862,theaoglinaexperiment,2021.1.4,Win32,164.2305797,IwAR3ok57bBQzW__zGcKPTsaJfFqVtpNf9chZ9ZemWS37eL_-mWFA9Sy38ztc,,
,,8,0,17,17,3,1,stim_MJ04.jpg,Du skal have foretaget en knæoperation under fuld narkose. Personen på billedet er lægen som skal foretage operationen. Hvor tilbøjelig er du til at stole på personen på billedet til at foretage operationen?,KV,21,mand,2021-05-12_12h29.33.862,theaoglinaexperiment,2021.1.4,Win32,164.2305797,IwAR3ok57bBQzW__zGcKPTsaJfFqVtpNf9chZ9ZemWS37eL_-mWFA9Sy38ztc,,
,,3,0,18,18,8,1,stim_MJ09.jpg,Du går alene på gaden om aftenen. Personen på billedet kommer op til dig og vil stille dig et spørgsmål. Hvor tilbøjelig er du til at stole på personen på billedet i denne situation?,KV,21,mand,2021-05-12_12h29.33.862,theaoglinaexperiment,2021.1.4,Win32,164.2305797,IwAR3ok57bBQzW__zGcKPTsaJfFqVtpNf9chZ9ZemWS37eL_-mWFA9Sy38ztc,,
,,3,0,19,19,28,1,stim_WJ09.jpg,Du går alene på gaden om aftenen. Personen på billedet kommer op til dig og vil stille dig et spørgsmål. Hvor tilbøjelig er du til at stole på personen på billedet i denne situation?,KV,21,mand,2021-05-12_12h29.33.862,theaoglinaexperiment,2021.1.4,Win32,164.2305797,IwAR3ok57bBQzW__zGcKPTsaJfFqVtpNf9chZ9ZemWS37eL_-mWFA9Sy38ztc,,
,,7,0,20,20,1,1,stim_MJ02.jpg,"Denne person sælger et møbel på Den Blå Avis, som du gerne vil købe. Personen siger, at du kan få det, hvis du har mulighed for at hente det på deres private adresse. Hvor tilbøjelig er du til at stole på personen på billedet i denne situation?",KV,21,mand,2021-05-12_12h29.33.862,theaoglinaexperiment,2021.1.4,Win32,164.2305797,IwAR3ok57bBQzW__zGcKPTsaJfFqVtpNf9chZ9ZemWS37eL_-mWFA9Sy38ztc,,
,,8,0,21,21,15,1,stim_MN06.jpg,Du skal have foretaget en knæoperation under fuld narkose. Personen på billedet er lægen som skal foretage operationen. Hvor tilbøjelig er du til at stole på personen på billedet til at foretage operationen?,KV,21,mand,2021-05-12_12h29.33.862,theaoglinaexperiment,2021.1.4,Win32,164.2305797,IwAR3ok57bBQzW__zGcKPTsaJfFqVtpNf9chZ9ZemWS37eL_-mWFA9Sy38ztc,,
,,8,0,22,22,27,1,stim_WJ08.jpg,Du skal have foretaget en knæoperation under fuld narkose. Personen på billedet er lægen som skal foretage operationen. Hvor tilbøjelig er du til at stole på personen på billedet til at foretage operationen?,KV,21,mand,2021-05-12_12h29.33.862,theaoglinaexperiment,2021.1.4,Win32,164.2305797,IwAR3ok57bBQzW__zGcKPTsaJfFqVtpNf9chZ9ZemWS37eL_-mWFA9Sy38ztc,,
,,3,0,23,23,24,1,stim_WJ05.jpg,Du går alene på gaden om aftenen. Personen på billedet kommer op til dig og vil stille dig et spørgsmål. Hvor tilbøjelig er du til at stole på personen på billedet i denne situation?,KV,21,mand,2021-05-12_12h29.33.862,theaoglinaexperiment,2021.1.4,Win32,164.2305797,IwAR3ok57bBQzW__zGcKPTsaJfFqVtpNf9chZ9ZemWS37eL_-mWFA9Sy38ztc,,
,,7,0,24,24,22,1,stim_WJ03.jpg,"Du kan ikke selv løse en matematisk opgave, og du er derfor nødt til at spørge om hjælp. Hvor tilbøjelig er du til stole på at personen på billedet kan hjælpe dig med opgaven?",KV,21,mand,2021-05-12_12h29.33.862,theaoglinaexperiment,2021.1.4,Win32,164.2305797,IwAR3ok57bBQzW__zGcKPTsaJfFqVtpNf9chZ9ZemWS37eL_-mWFA9Sy38ztc,,
,,3,0,25,25,4,1,stim_MJ05.jpg,Du går alene på gaden om aftenen. Personen på billedet kommer op til dig og vil stille dig et spørgsmål. Hvor tilbøjelig er du til at stole på personen på billedet i denne situation?,KV,21,mand,2021-05-12_12h29.33.862,theaoglinaexperiment,2021.1.4,Win32,164.2305797,IwAR3ok57bBQzW__zGcKPTsaJfFqVtpNf9chZ9ZemWS37eL_-mWFA9Sy38ztc,,
,,7,0,26,26,30,1,stim_WN01.jpg,"Du kan ikke selv løse en matematisk opgave, og du er derfor nødt til at spørge om hjælp. Hvor tilbøjelig er du til stole på at personen på billedet kan hjælpe dig med opgaven?",KV,21,mand,2021-05-12_12h29.33.862,theaoglinaexperiment,2021.1.4,Win32,164.2305797,IwAR3ok57bBQzW__zGcKPTsaJfFqVtpNf9chZ9ZemWS37eL_-mWFA9Sy38ztc,,
,,7,0,27,27,34,1,stim_WN05.jpg,"Du kan ikke selv løse en matematisk opgave, og du er derfor nødt til at spørge om hjælp. Hvor tilbøjelig er du til stole på at personen på billedet kan hjælpe dig med opgaven?",KV,21,mand,2021-05-12_12h29.33.862,theaoglinaexperiment,2021.1.4,Win32,164.2305797,IwAR3ok57bBQzW__zGcKPTsaJfFqVtpNf9chZ9ZemWS37eL_-mWFA9Sy38ztc,,
,,7,0,28,28,25,1,stim_WJ06.jpg,"Denne person sælger et møbel på Den Blå Avis, som du gerne vil købe. Personen siger, at du kan få det, hvis du har mulighed for at hente det på deres private adresse. Hvor tilbøjelig er du til at stole på personen på billedet i denne situation?",KV,21,mand,2021-05-12_12h29.33.862,theaoglinaexperiment,2021.1.4,Win32,164.2305797,IwAR3ok57bBQzW__zGcKPTsaJfFqVtpNf9chZ9ZemWS37eL_-mWFA9Sy38ztc,,
,,7,0,29,29,38,1,stim_WN09.jpg,"Du kan ikke selv løse en matematisk opgave, og du er derfor nødt til at spørge om hjælp. Hvor tilbøjelig er du til stole på at personen på billedet kan hjælpe dig med opgaven?",KV,21,mand,2021-05-12_12h29.33.862,theaoglinaexperiment,2021.1.4,Win32,164.2305797,IwAR3ok57bBQzW__zGcKPTsaJfFqVtpNf9chZ9ZemWS37eL_-mWFA9Sy38ztc,,
,,3,0,30,30,36,1,stim_WN07.jpg,Du går alene på gaden om aftenen. Personen på billedet kommer op til dig og vil stille dig et spørgsmål. Hvor tilbøjelig er du til at stole på personen på billedet i denne situation?,KV,21,mand,2021-05-12_12h29.33.862,theaoglinaexperiment,2021.1.4,Win32,164.2305797,IwAR3ok57bBQzW__zGcKPTsaJfFqVtpNf9chZ9ZemWS37eL_-mWFA9Sy38ztc,,
,,8,0,31,31,19,1,stim_MN10.jpg,Du skal have foretaget en knæoperation under fuld narkose. Personen på billedet er lægen som skal foretage operationen. Hvor tilbøjelig er du til at stole på personen på billedet til at foretage operationen?,KV,21,mand,2021-05-12_12h29.33.862,theaoglinaexperiment,2021.1.4,Win32,164.2305797,IwAR3ok57bBQzW__zGcKPTsaJfFqVtpNf9chZ9ZemWS37eL_-mWFA9Sy38ztc,,
,,8,0,32,32,39,1,stim_WN10.jpg,Du skal have foretaget en knæoperation under fuld narkose. Personen på billedet er lægen som skal foretage operationen. Hvor tilbøjelig er du til at stole på personen på billedet til at foretage operationen?,KV,21,mand,2021-05-12_12h29.33.862,theaoglinaexperiment,2021.1.4,Win32,164.2305797,IwAR3ok57bBQzW__zGcKPTsaJfFqVtpNf9chZ9ZemWS37eL_-mWFA9Sy38ztc,,
,,3,0,33,33,12,1,stim_MN03.jpg,Du går alene på gaden om aftenen. Personen på billedet kommer op til dig og vil stille dig et spørgsmål. Hvor tilbøjelig er du til at stole på personen på billedet i denne situation?,KV,21,mand,2021-05-12_12h29.33.862,theaoglinaexperiment,2021.1.4,Win32,164.2305797,IwAR3ok57bBQzW__zGcKPTsaJfFqVtpNf9chZ9ZemWS37eL_-mWFA9Sy38ztc,,
,,7,0,34,34,26,1,stim_WJ07.jpg,"Du kan ikke selv løse en matematisk opgave, og du er derfor nødt til at spørge om hjælp. Hvor tilbøjelig er du til stole på at personen på billedet kan hjælpe dig med opgaven?",KV,21,mand,2021-05-12_12h29.33.862,theaoglinaexperiment,2021.1.4,Win32,164.2305797,IwAR3ok57bBQzW__zGcKPTsaJfFqVtpNf9chZ9ZemWS37eL_-mWFA9Sy38ztc,,
,,7,0,35,35,5,1,stim_MJ06.jpg,"Denne person sælger et møbel på Den Blå Avis, som du gerne vil købe. Personen siger, at du kan få det, hvis du har mulighed for at hente det på deres private adresse. Hvor tilbøjelig er du til at stole på personen på billedet i denne situation?",KV,21,mand,2021-05-12_12h29.33.862,theaoglinaexperiment,2021.1.4,Win32,164.2305797,IwAR3ok57bBQzW__zGcKPTsaJfFqVtpNf9chZ9ZemWS37eL_-mWFA9Sy38ztc,,
,,7,0,36,36,6,1,stim_MJ07.jpg,"Du kan ikke selv løse en matematisk opgave, og du er derfor nødt til at spørge om hjælp. Hvor tilbøjelig er du til stole på at personen på billedet kan hjælpe dig med opgaven?",KV,21,mand,2021-05-12_12h29.33.862,theaoglinaexperiment,2021.1.4,Win32,164.2305797,IwAR3ok57bBQzW__zGcKPTsaJfFqVtpNf9chZ9ZemWS37eL_-mWFA9Sy38ztc,,
,,8,0,37,37,23,1,stim_WJ04.jpg,Du skal have foretaget en knæoperation under fuld narkose. Personen på billedet er lægen som skal foretage operationen. Hvor tilbøjelig er du til at stole på personen på billedet til at foretage operationen?,KV,21,mand,2021-05-12_12h29.33.862,theaoglinaexperiment,2021.1.4,Win32,164.2305797,IwAR3ok57bBQzW__zGcKPTsaJfFqVtpNf9chZ9ZemWS37eL_-mWFA9Sy38ztc,,
,,8,0,38,38,11,1,stim_MN02.jpg,Du skal have foretaget en knæoperation under fuld narkose. Personen på billedet er lægen som skal foretage operationen. Hvor tilbøjelig er du til at stole på personen på billedet til at foretage operationen?,KV,21,mand,2021-05-12_12h29.33.862,theaoglinaexperiment,2021.1.4,Win32,164.2305797,IwAR3ok57bBQzW__zGcKPTsaJfFqVtpNf9chZ9ZemWS37eL_-mWFA9Sy38ztc,,
,,3,0,39,39,32,1,stim_WN03.jpg,Du går alene på gaden om aftenen. Personen på billedet kommer op til dig og vil stille dig et spørgsmål. Hvor tilbøjelig er du til at stole på personen på billedet i denne situation?,KV,21,mand,2021-05-12_12h29.33.862,theaoglinaexperiment,2021.1.4,Win32,164.2305797,IwAR3ok57bBQzW__zGcKPTsaJfFqVtpNf9chZ9ZemWS37eL_-mWFA9Sy38ztc,,
,,,,,,,,,,KV,21,mand,2021-05-12_12h29.33.862,theaoglinaexperiment,2021.1.4,Win32,164.2305797,IwAR3ok57bBQzW__zGcKPTsaJfFqVtpNf9chZ9ZemWS37eL_-mWFA9Sy38ztc,q,11.710115
