key_resp.keys,key_resp.rt,slider.response,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,stimuli,scenario,Initialer (f.eks. TP):,Alder (f.eks. 20 ):,Køn (mand/kvinde/andet):,date,expName,psychopyVersion,OS,frameRate,fbclid,key_resp_2.keys,key_resp_2.rt
,,8,0,10,10,3,1,stim_MJ04.jpg,Du skal have foretaget en knæoperation under fuld narkose. Personen på billedet er lægen som skal foretage operationen. Hvor tilbøjelig er du til at stole på personen på billedet til at foretage operationen?,CJ,22,kvinde,2021-05-15_17h17.05.527,theaoglinaexperiment,2021.1.4,Win32,59.99520038,IwAR3HsMK2sSX8gmM7LvJY06rK0pAgFFFU5so1UuyBdvAtlR0dS3alLQnRP18,,
,,5,0,11,11,33,1,stim_WN04.jpg,"Denne person sælger et møbel på Den Blå Avis, som du gerne vil købe. Personen siger, at du kan få det, hvis du har mulighed for at hente det på deres private adresse. Hvor tilbøjelig er du til at stole på personen på billedet i denne situation?",CJ,22,kvinde,2021-05-15_17h17.05.527,theaoglinaexperiment,2021.1.4,Win32,59.99520038,IwAR3HsMK2sSX8gmM7LvJY06rK0pAgFFFU5so1UuyBdvAtlR0dS3alLQnRP18,,
,,6,0,12,12,1,1,stim_MJ02.jpg,"Denne person sælger et møbel på Den Blå Avis, som du gerne vil købe. Personen siger, at du kan få det, hvis du har mulighed for at hente det på deres private adresse. Hvor tilbøjelig er du til at stole på personen på billedet i denne situation?",CJ,22,kvinde,2021-05-15_17h17.05.527,theaoglinaexperiment,2021.1.4,Win32,59.99520038,IwAR3HsMK2sSX8gmM7LvJY06rK0pAgFFFU5so1UuyBdvAtlR0dS3alLQnRP18,,
,,7,0,13,13,9,1,stim_MJ10.jpg,"Denne person sælger et møbel på Den Blå Avis, som du gerne vil købe. Personen siger, at du kan få det, hvis du har mulighed for at hente det på deres private adresse. Hvor tilbøjelig er du til at stole på personen på billedet i denne situation?",CJ,22,kvinde,2021-05-15_17h17.05.527,theaoglinaexperiment,2021.1.4,Win32,59.99520038,IwAR3HsMK2sSX8gmM7LvJY06rK0pAgFFFU5so1UuyBdvAtlR0dS3alLQnRP18,,
,,6,0,14,14,37,1,stim_WN08.jpg,"Denne person sælger et møbel på Den Blå Avis, som du gerne vil købe. Personen siger, at du kan få det, hvis du har mulighed for at hente det på deres private adresse. Hvor tilbøjelig er du til at stole på personen på billedet i denne situation?",CJ,22,kvinde,2021-05-15_17h17.05.527,theaoglinaexperiment,2021.1.4,Win32,59.99520038,IwAR3HsMK2sSX8gmM7LvJY06rK0pAgFFFU5so1UuyBdvAtlR0dS3alLQnRP18,,
,,8,0,15,15,39,1,stim_WN10.jpg,Du skal have foretaget en knæoperation under fuld narkose. Personen på billedet er lægen som skal foretage operationen. Hvor tilbøjelig er du til at stole på personen på billedet til at foretage operationen?,CJ,22,kvinde,2021-05-15_17h17.05.527,theaoglinaexperiment,2021.1.4,Win32,59.99520038,IwAR3HsMK2sSX8gmM7LvJY06rK0pAgFFFU5so1UuyBdvAtlR0dS3alLQnRP18,,
,,5,0,16,16,32,1,stim_WN03.jpg,Du går alene på gaden om aftenen. Personen på billedet kommer op til dig og vil stille dig et spørgsmål. Hvor tilbøjelig er du til at stole på personen på billedet i denne situation?,CJ,22,kvinde,2021-05-15_17h17.05.527,theaoglinaexperiment,2021.1.4,Win32,59.99520038,IwAR3HsMK2sSX8gmM7LvJY06rK0pAgFFFU5so1UuyBdvAtlR0dS3alLQnRP18,,
,,7,0,17,17,7,1,stim_MJ08.jpg,Du skal have foretaget en knæoperation under fuld narkose. Personen på billedet er lægen som skal foretage operationen. Hvor tilbøjelig er du til at stole på personen på billedet til at foretage operationen?,CJ,22,kvinde,2021-05-15_17h17.05.527,theaoglinaexperiment,2021.1.4,Win32,59.99520038,IwAR3HsMK2sSX8gmM7LvJY06rK0pAgFFFU5so1UuyBdvAtlR0dS3alLQnRP18,,
,,8,0,18,18,15,1,stim_MN06.jpg,Du skal have foretaget en knæoperation under fuld narkose. Personen på billedet er lægen som skal foretage operationen. Hvor tilbøjelig er du til at stole på personen på billedet til at foretage operationen?,CJ,22,kvinde,2021-05-15_17h17.05.527,theaoglinaexperiment,2021.1.4,Win32,59.99520038,IwAR3HsMK2sSX8gmM7LvJY06rK0pAgFFFU5so1UuyBdvAtlR0dS3alLQnRP18,,
,,5,0,19,19,5,1,stim_MJ06.jpg,"Denne person sælger et møbel på Den Blå Avis, som du gerne vil købe. Personen siger, at du kan få det, hvis du har mulighed for at hente det på deres private adresse. Hvor tilbøjelig er du til at stole på personen på billedet i denne situation?",CJ,22,kvinde,2021-05-15_17h17.05.527,theaoglinaexperiment,2021.1.4,Win32,59.99520038,IwAR3HsMK2sSX8gmM7LvJY06rK0pAgFFFU5so1UuyBdvAtlR0dS3alLQnRP18,,
,,6,0,20,20,12,1,stim_MN03.jpg,Du går alene på gaden om aftenen. Personen på billedet kommer op til dig og vil stille dig et spørgsmål. Hvor tilbøjelig er du til at stole på personen på billedet i denne situation?,CJ,22,kvinde,2021-05-15_17h17.05.527,theaoglinaexperiment,2021.1.4,Win32,59.99520038,IwAR3HsMK2sSX8gmM7LvJY06rK0pAgFFFU5so1UuyBdvAtlR0dS3alLQnRP18,,
,,6,0,21,21,28,1,stim_WJ09.jpg,Du går alene på gaden om aftenen. Personen på billedet kommer op til dig og vil stille dig et spørgsmål. Hvor tilbøjelig er du til at stole på personen på billedet i denne situation?,CJ,22,kvinde,2021-05-15_17h17.05.527,theaoglinaexperiment,2021.1.4,Win32,59.99520038,IwAR3HsMK2sSX8gmM7LvJY06rK0pAgFFFU5so1UuyBdvAtlR0dS3alLQnRP18,,
,,7,0,22,22,18,1,stim_MN09.jpg,"Du kan ikke selv løse en matematisk opgave, og du er derfor nødt til at spørge om hjælp. Hvor tilbøjelig er du til stole på at personen på billedet kan hjælpe dig med opgaven?",CJ,22,kvinde,2021-05-15_17h17.05.527,theaoglinaexperiment,2021.1.4,Win32,59.99520038,IwAR3HsMK2sSX8gmM7LvJY06rK0pAgFFFU5so1UuyBdvAtlR0dS3alLQnRP18,,
,,7,0,23,23,10,1,stim_MN01.jpg,"Du kan ikke selv løse en matematisk opgave, og du er derfor nødt til at spørge om hjælp. Hvor tilbøjelig er du til stole på at personen på billedet kan hjælpe dig med opgaven?",CJ,22,kvinde,2021-05-15_17h17.05.527,theaoglinaexperiment,2021.1.4,Win32,59.99520038,IwAR3HsMK2sSX8gmM7LvJY06rK0pAgFFFU5so1UuyBdvAtlR0dS3alLQnRP18,,
,,8,0,24,24,4,1,stim_MJ05.jpg,Du går alene på gaden om aftenen. Personen på billedet kommer op til dig og vil stille dig et spørgsmål. Hvor tilbøjelig er du til at stole på personen på billedet i denne situation?,CJ,22,kvinde,2021-05-15_17h17.05.527,theaoglinaexperiment,2021.1.4,Win32,59.99520038,IwAR3HsMK2sSX8gmM7LvJY06rK0pAgFFFU5so1UuyBdvAtlR0dS3alLQnRP18,,
,,8,0,25,25,27,1,stim_WJ08.jpg,Du skal have foretaget en knæoperation under fuld narkose. Personen på billedet er lægen som skal foretage operationen. Hvor tilbøjelig er du til at stole på personen på billedet til at foretage operationen?,CJ,22,kvinde,2021-05-15_17h17.05.527,theaoglinaexperiment,2021.1.4,Win32,59.99520038,IwAR3HsMK2sSX8gmM7LvJY06rK0pAgFFFU5so1UuyBdvAtlR0dS3alLQnRP18,,
,,8,0,26,26,31,1,stim_WN02.jpg,Du skal have foretaget en knæoperation under fuld narkose. Personen på billedet er lægen som skal foretage operationen. Hvor tilbøjelig er du til at stole på personen på billedet til at foretage operationen?,CJ,22,kvinde,2021-05-15_17h17.05.527,theaoglinaexperiment,2021.1.4,Win32,59.99520038,IwAR3HsMK2sSX8gmM7LvJY06rK0pAgFFFU5so1UuyBdvAtlR0dS3alLQnRP18,,
,,3,0,27,27,0,1,stim_MJ01.jpg,Du går alene på gaden om aftenen. Personen på billedet kommer op til dig og vil stille dig et spørgsmål. Hvor tilbøjelig er du til at stole på personen på billedet i denne situation?,CJ,22,kvinde,2021-05-15_17h17.05.527,theaoglinaexperiment,2021.1.4,Win32,59.99520038,IwAR3HsMK2sSX8gmM7LvJY06rK0pAgFFFU5so1UuyBdvAtlR0dS3alLQnRP18,,
,,4,0,28,28,13,1,stim_MN04.jpg,"Denne person sælger et møbel på Den Blå Avis, som du gerne vil købe. Personen siger, at du kan få det, hvis du har mulighed for at hente det på deres private adresse. Hvor tilbøjelig er du til at stole på personen på billedet i denne situation?",CJ,22,kvinde,2021-05-15_17h17.05.527,theaoglinaexperiment,2021.1.4,Win32,59.99520038,IwAR3HsMK2sSX8gmM7LvJY06rK0pAgFFFU5so1UuyBdvAtlR0dS3alLQnRP18,,
,,8,0,29,29,11,1,stim_MN02.jpg,Du skal have foretaget en knæoperation under fuld narkose. Personen på billedet er lægen som skal foretage operationen. Hvor tilbøjelig er du til at stole på personen på billedet til at foretage operationen?,CJ,22,kvinde,2021-05-15_17h17.05.527,theaoglinaexperiment,2021.1.4,Win32,59.99520038,IwAR3HsMK2sSX8gmM7LvJY06rK0pAgFFFU5so1UuyBdvAtlR0dS3alLQnRP18,,
,,7,0,30,30,38,1,stim_WN09.jpg,"Du kan ikke selv løse en matematisk opgave, og du er derfor nødt til at spørge om hjælp. Hvor tilbøjelig er du til stole på at personen på billedet kan hjælpe dig med opgaven?",CJ,22,kvinde,2021-05-15_17h17.05.527,theaoglinaexperiment,2021.1.4,Win32,59.99520038,IwAR3HsMK2sSX8gmM7LvJY06rK0pAgFFFU5so1UuyBdvAtlR0dS3alLQnRP18,,
,,8,0,31,31,23,1,stim_WJ04.jpg,Du skal have foretaget en knæoperation under fuld narkose. Personen på billedet er lægen som skal foretage operationen. Hvor tilbøjelig er du til at stole på personen på billedet til at foretage operationen?,CJ,22,kvinde,2021-05-15_17h17.05.527,theaoglinaexperiment,2021.1.4,Win32,59.99520038,IwAR3HsMK2sSX8gmM7LvJY06rK0pAgFFFU5so1UuyBdvAtlR0dS3alLQnRP18,,
,,5,0,32,32,26,1,stim_WJ07.jpg,"Du kan ikke selv løse en matematisk opgave, og du er derfor nødt til at spørge om hjælp. Hvor tilbøjelig er du til stole på at personen på billedet kan hjælpe dig med opgaven?",CJ,22,kvinde,2021-05-15_17h17.05.527,theaoglinaexperiment,2021.1.4,Win32,59.99520038,IwAR3HsMK2sSX8gmM7LvJY06rK0pAgFFFU5so1UuyBdvAtlR0dS3alLQnRP18,,
,,4,0,33,33,34,1,stim_WN05.jpg,"Du kan ikke selv løse en matematisk opgave, og du er derfor nødt til at spørge om hjælp. Hvor tilbøjelig er du til stole på at personen på billedet kan hjælpe dig med opgaven?",CJ,22,kvinde,2021-05-15_17h17.05.527,theaoglinaexperiment,2021.1.4,Win32,59.99520038,IwAR3HsMK2sSX8gmM7LvJY06rK0pAgFFFU5so1UuyBdvAtlR0dS3alLQnRP18,,
,,5,0,34,34,22,1,stim_WJ03.jpg,"Du kan ikke selv løse en matematisk opgave, og du er derfor nødt til at spørge om hjælp. Hvor tilbøjelig er du til stole på at personen på billedet kan hjælpe dig med opgaven?",CJ,22,kvinde,2021-05-15_17h17.05.527,theaoglinaexperiment,2021.1.4,Win32,59.99520038,IwAR3HsMK2sSX8gmM7LvJY06rK0pAgFFFU5so1UuyBdvAtlR0dS3alLQnRP18,,
,,6,0,35,35,30,1,stim_WN01.jpg,"Du kan ikke selv løse en matematisk opgave, og du er derfor nødt til at spørge om hjælp. Hvor tilbøjelig er du til stole på at personen på billedet kan hjælpe dig med opgaven?",CJ,22,kvinde,2021-05-15_17h17.05.527,theaoglinaexperiment,2021.1.4,Win32,59.99520038,IwAR3HsMK2sSX8gmM7LvJY06rK0pAgFFFU5so1UuyBdvAtlR0dS3alLQnRP18,,
,,6,0,36,36,21,1,stim_WJ02.jpg,"Denne person sælger et møbel på Den Blå Avis, som du gerne vil købe. Personen siger, at du kan få det, hvis du har mulighed for at hente det på deres private adresse. Hvor tilbøjelig er du til at stole på personen på billedet i denne situation?",CJ,22,kvinde,2021-05-15_17h17.05.527,theaoglinaexperiment,2021.1.4,Win32,59.99520038,IwAR3HsMK2sSX8gmM7LvJY06rK0pAgFFFU5so1UuyBdvAtlR0dS3alLQnRP18,,
,,5,0,37,37,36,1,stim_WN07.jpg,Du går alene på gaden om aftenen. Personen på billedet kommer op til dig og vil stille dig et spørgsmål. Hvor tilbøjelig er du til at stole på personen på billedet i denne situation?,CJ,22,kvinde,2021-05-15_17h17.05.527,theaoglinaexperiment,2021.1.4,Win32,59.99520038,IwAR3HsMK2sSX8gmM7LvJY06rK0pAgFFFU5so1UuyBdvAtlR0dS3alLQnRP18,,
,,7,0,38,38,19,1,stim_MN10.jpg,Du skal have foretaget en knæoperation under fuld narkose. Personen på billedet er lægen som skal foretage operationen. Hvor tilbøjelig er du til at stole på personen på billedet til at foretage operationen?,CJ,22,kvinde,2021-05-15_17h17.05.527,theaoglinaexperiment,2021.1.4,Win32,59.99520038,IwAR3HsMK2sSX8gmM7LvJY06rK0pAgFFFU5so1UuyBdvAtlR0dS3alLQnRP18,,
,,4,0,39,39,16,1,stim_MN07.jpg,Du går alene på gaden om aftenen. Personen på billedet kommer op til dig og vil stille dig et spørgsmål. Hvor tilbøjelig er du til at stole på personen på billedet i denne situation?,CJ,22,kvinde,2021-05-15_17h17.05.527,theaoglinaexperiment,2021.1.4,Win32,59.99520038,IwAR3HsMK2sSX8gmM7LvJY06rK0pAgFFFU5so1UuyBdvAtlR0dS3alLQnRP18,,
,,,,,,,,,,CJ,22,kvinde,2021-05-15_17h17.05.527,theaoglinaexperiment,2021.1.4,Win32,59.99520038,IwAR3HsMK2sSX8gmM7LvJY06rK0pAgFFFU5so1UuyBdvAtlR0dS3alLQnRP18,q,7.20916
