key_resp.keys,key_resp.rt,slider.response,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,stimuli,scenario,Initialer (f.eks. TP):,Alder (f.eks. 20 ):,Køn (mand/kvinde/andet):,date,expName,psychopyVersion,OS,frameRate,fbclid,key_resp_2.keys,key_resp_2.rt
,,2,0,10,10,6,1,stim_MJ07.jpg,"Du kan ikke selv løse en matematisk opgave, og du er derfor nødt til at spørge om hjælp. Hvor tilbøjelig er du til stole på at personen på billedet kan hjælpe dig med opgaven?",MSB,23,mand,2021-05-10_11h02.56.523,theaoglinaexperiment,2021.1.4,Win32,60.22282445,IwAR13bNhRO-RzMbUzxiuVQm3HeUc9fwSUh2YAGWGFtzpBqd9zNnSMV5gYwMc,,
,,4,0,11,11,30,1,stim_WN01.jpg,"Du kan ikke selv løse en matematisk opgave, og du er derfor nødt til at spørge om hjælp. Hvor tilbøjelig er du til stole på at personen på billedet kan hjælpe dig med opgaven?",MSB,23,mand,2021-05-10_11h02.56.523,theaoglinaexperiment,2021.1.4,Win32,60.22282445,IwAR13bNhRO-RzMbUzxiuVQm3HeUc9fwSUh2YAGWGFtzpBqd9zNnSMV5gYwMc,,
,,2,0,12,12,9,1,stim_MJ10.jpg,"Denne person sælger et møbel på Den Blå Avis, som du gerne vil købe. Personen siger, at du kan få det, hvis du har mulighed for at hente det på deres private adresse. Hvor tilbøjelig er du til at stole på personen på billedet i denne situation?",MSB,23,mand,2021-05-10_11h02.56.523,theaoglinaexperiment,2021.1.4,Win32,60.22282445,IwAR13bNhRO-RzMbUzxiuVQm3HeUc9fwSUh2YAGWGFtzpBqd9zNnSMV5gYwMc,,
,,7,0,13,13,4,1,stim_MJ05.jpg,Du går alene på gaden om aftenen. Personen på billedet kommer op til dig og vil stille dig et spørgsmål. Hvor tilbøjelig er du til at stole på personen på billedet i denne situation?,MSB,23,mand,2021-05-10_11h02.56.523,theaoglinaexperiment,2021.1.4,Win32,60.22282445,IwAR13bNhRO-RzMbUzxiuVQm3HeUc9fwSUh2YAGWGFtzpBqd9zNnSMV5gYwMc,,
,,8,0,14,14,31,1,stim_WN02.jpg,Du skal have foretaget en knæoperation under fuld narkose. Personen på billedet er lægen som skal foretage operationen. Hvor tilbøjelig er du til at stole på personen på billedet til at foretage operationen?,MSB,23,mand,2021-05-10_11h02.56.523,theaoglinaexperiment,2021.1.4,Win32,60.22282445,IwAR13bNhRO-RzMbUzxiuVQm3HeUc9fwSUh2YAGWGFtzpBqd9zNnSMV5gYwMc,,
,,5,0,15,15,19,1,stim_MN10.jpg,Du skal have foretaget en knæoperation under fuld narkose. Personen på billedet er lægen som skal foretage operationen. Hvor tilbøjelig er du til at stole på personen på billedet til at foretage operationen?,MSB,23,mand,2021-05-10_11h02.56.523,theaoglinaexperiment,2021.1.4,Win32,60.22282445,IwAR13bNhRO-RzMbUzxiuVQm3HeUc9fwSUh2YAGWGFtzpBqd9zNnSMV5gYwMc,,
,,6,0,16,16,34,1,stim_WN05.jpg,"Du kan ikke selv løse en matematisk opgave, og du er derfor nødt til at spørge om hjælp. Hvor tilbøjelig er du til stole på at personen på billedet kan hjælpe dig med opgaven?",MSB,23,mand,2021-05-10_11h02.56.523,theaoglinaexperiment,2021.1.4,Win32,60.22282445,IwAR13bNhRO-RzMbUzxiuVQm3HeUc9fwSUh2YAGWGFtzpBqd9zNnSMV5gYwMc,,
,,5,0,17,17,17,1,stim_MN08.jpg,"Denne person sælger et møbel på Den Blå Avis, som du gerne vil købe. Personen siger, at du kan få det, hvis du har mulighed for at hente det på deres private adresse. Hvor tilbøjelig er du til at stole på personen på billedet i denne situation?",MSB,23,mand,2021-05-10_11h02.56.523,theaoglinaexperiment,2021.1.4,Win32,60.22282445,IwAR13bNhRO-RzMbUzxiuVQm3HeUc9fwSUh2YAGWGFtzpBqd9zNnSMV5gYwMc,,
,,4,0,18,18,37,1,stim_WN08.jpg,"Denne person sælger et møbel på Den Blå Avis, som du gerne vil købe. Personen siger, at du kan få det, hvis du har mulighed for at hente det på deres private adresse. Hvor tilbøjelig er du til at stole på personen på billedet i denne situation?",MSB,23,mand,2021-05-10_11h02.56.523,theaoglinaexperiment,2021.1.4,Win32,60.22282445,IwAR13bNhRO-RzMbUzxiuVQm3HeUc9fwSUh2YAGWGFtzpBqd9zNnSMV5gYwMc,,
,,6,0,19,19,10,1,stim_MN01.jpg,"Du kan ikke selv løse en matematisk opgave, og du er derfor nødt til at spørge om hjælp. Hvor tilbøjelig er du til stole på at personen på billedet kan hjælpe dig med opgaven?",MSB,23,mand,2021-05-10_11h02.56.523,theaoglinaexperiment,2021.1.4,Win32,60.22282445,IwAR13bNhRO-RzMbUzxiuVQm3HeUc9fwSUh2YAGWGFtzpBqd9zNnSMV5gYwMc,,
,,2,0,20,20,15,1,stim_MN06.jpg,Du skal have foretaget en knæoperation under fuld narkose. Personen på billedet er lægen som skal foretage operationen. Hvor tilbøjelig er du til at stole på personen på billedet til at foretage operationen?,MSB,23,mand,2021-05-10_11h02.56.523,theaoglinaexperiment,2021.1.4,Win32,60.22282445,IwAR13bNhRO-RzMbUzxiuVQm3HeUc9fwSUh2YAGWGFtzpBqd9zNnSMV5gYwMc,,
,,8,0,21,21,25,1,stim_WJ06.jpg,"Denne person sælger et møbel på Den Blå Avis, som du gerne vil købe. Personen siger, at du kan få det, hvis du har mulighed for at hente det på deres private adresse. Hvor tilbøjelig er du til at stole på personen på billedet i denne situation?",MSB,23,mand,2021-05-10_11h02.56.523,theaoglinaexperiment,2021.1.4,Win32,60.22282445,IwAR13bNhRO-RzMbUzxiuVQm3HeUc9fwSUh2YAGWGFtzpBqd9zNnSMV5gYwMc,,
,,3,0,22,22,23,1,stim_WJ04.jpg,Du skal have foretaget en knæoperation under fuld narkose. Personen på billedet er lægen som skal foretage operationen. Hvor tilbøjelig er du til at stole på personen på billedet til at foretage operationen?,MSB,23,mand,2021-05-10_11h02.56.523,theaoglinaexperiment,2021.1.4,Win32,60.22282445,IwAR13bNhRO-RzMbUzxiuVQm3HeUc9fwSUh2YAGWGFtzpBqd9zNnSMV5gYwMc,,
,,6,0,23,23,26,1,stim_WJ07.jpg,"Du kan ikke selv løse en matematisk opgave, og du er derfor nødt til at spørge om hjælp. Hvor tilbøjelig er du til stole på at personen på billedet kan hjælpe dig med opgaven?",MSB,23,mand,2021-05-10_11h02.56.523,theaoglinaexperiment,2021.1.4,Win32,60.22282445,IwAR13bNhRO-RzMbUzxiuVQm3HeUc9fwSUh2YAGWGFtzpBqd9zNnSMV5gYwMc,,
,,5,0,24,24,32,1,stim_WN03.jpg,Du går alene på gaden om aftenen. Personen på billedet kommer op til dig og vil stille dig et spørgsmål. Hvor tilbøjelig er du til at stole på personen på billedet i denne situation?,MSB,23,mand,2021-05-10_11h02.56.523,theaoglinaexperiment,2021.1.4,Win32,60.22282445,IwAR13bNhRO-RzMbUzxiuVQm3HeUc9fwSUh2YAGWGFtzpBqd9zNnSMV5gYwMc,,
,,6,0,25,25,29,1,stim_WJ10.jpg,"Denne person sælger et møbel på Den Blå Avis, som du gerne vil købe. Personen siger, at du kan få det, hvis du har mulighed for at hente det på deres private adresse. Hvor tilbøjelig er du til at stole på personen på billedet i denne situation?",MSB,23,mand,2021-05-10_11h02.56.523,theaoglinaexperiment,2021.1.4,Win32,60.22282445,IwAR13bNhRO-RzMbUzxiuVQm3HeUc9fwSUh2YAGWGFtzpBqd9zNnSMV5gYwMc,,
,,6,0,26,26,21,1,stim_WJ02.jpg,"Denne person sælger et møbel på Den Blå Avis, som du gerne vil købe. Personen siger, at du kan få det, hvis du har mulighed for at hente det på deres private adresse. Hvor tilbøjelig er du til at stole på personen på billedet i denne situation?",MSB,23,mand,2021-05-10_11h02.56.523,theaoglinaexperiment,2021.1.4,Win32,60.22282445,IwAR13bNhRO-RzMbUzxiuVQm3HeUc9fwSUh2YAGWGFtzpBqd9zNnSMV5gYwMc,,
,,6,0,27,27,36,1,stim_WN07.jpg,Du går alene på gaden om aftenen. Personen på billedet kommer op til dig og vil stille dig et spørgsmål. Hvor tilbøjelig er du til at stole på personen på billedet i denne situation?,MSB,23,mand,2021-05-10_11h02.56.523,theaoglinaexperiment,2021.1.4,Win32,60.22282445,IwAR13bNhRO-RzMbUzxiuVQm3HeUc9fwSUh2YAGWGFtzpBqd9zNnSMV5gYwMc,,
,,6,0,28,28,12,1,stim_MN03.jpg,Du går alene på gaden om aftenen. Personen på billedet kommer op til dig og vil stille dig et spørgsmål. Hvor tilbøjelig er du til at stole på personen på billedet i denne situation?,MSB,23,mand,2021-05-10_11h02.56.523,theaoglinaexperiment,2021.1.4,Win32,60.22282445,IwAR13bNhRO-RzMbUzxiuVQm3HeUc9fwSUh2YAGWGFtzpBqd9zNnSMV5gYwMc,,
,,7,0,29,29,20,1,stim_WJ01.jpg,Du går alene på gaden om aftenen. Personen på billedet kommer op til dig og vil stille dig et spørgsmål. Hvor tilbøjelig er du til at stole på personen på billedet i denne situation?,MSB,23,mand,2021-05-10_11h02.56.523,theaoglinaexperiment,2021.1.4,Win32,60.22282445,IwAR13bNhRO-RzMbUzxiuVQm3HeUc9fwSUh2YAGWGFtzpBqd9zNnSMV5gYwMc,,
,,7,0,30,30,33,1,stim_WN04.jpg,"Denne person sælger et møbel på Den Blå Avis, som du gerne vil købe. Personen siger, at du kan få det, hvis du har mulighed for at hente det på deres private adresse. Hvor tilbøjelig er du til at stole på personen på billedet i denne situation?",MSB,23,mand,2021-05-10_11h02.56.523,theaoglinaexperiment,2021.1.4,Win32,60.22282445,IwAR13bNhRO-RzMbUzxiuVQm3HeUc9fwSUh2YAGWGFtzpBqd9zNnSMV5gYwMc,,
,,6,0,31,31,18,1,stim_MN09.jpg,"Du kan ikke selv løse en matematisk opgave, og du er derfor nødt til at spørge om hjælp. Hvor tilbøjelig er du til stole på at personen på billedet kan hjælpe dig med opgaven?",MSB,23,mand,2021-05-10_11h02.56.523,theaoglinaexperiment,2021.1.4,Win32,60.22282445,IwAR13bNhRO-RzMbUzxiuVQm3HeUc9fwSUh2YAGWGFtzpBqd9zNnSMV5gYwMc,,
,,5,0,32,32,0,1,stim_MJ01.jpg,Du går alene på gaden om aftenen. Personen på billedet kommer op til dig og vil stille dig et spørgsmål. Hvor tilbøjelig er du til at stole på personen på billedet i denne situation?,MSB,23,mand,2021-05-10_11h02.56.523,theaoglinaexperiment,2021.1.4,Win32,60.22282445,IwAR13bNhRO-RzMbUzxiuVQm3HeUc9fwSUh2YAGWGFtzpBqd9zNnSMV5gYwMc,,
,,3,0,33,33,39,1,stim_WN10.jpg,Du skal have foretaget en knæoperation under fuld narkose. Personen på billedet er lægen som skal foretage operationen. Hvor tilbøjelig er du til at stole på personen på billedet til at foretage operationen?,MSB,23,mand,2021-05-10_11h02.56.523,theaoglinaexperiment,2021.1.4,Win32,60.22282445,IwAR13bNhRO-RzMbUzxiuVQm3HeUc9fwSUh2YAGWGFtzpBqd9zNnSMV5gYwMc,,
,,6,0,34,34,24,1,stim_WJ05.jpg,Du går alene på gaden om aftenen. Personen på billedet kommer op til dig og vil stille dig et spørgsmål. Hvor tilbøjelig er du til at stole på personen på billedet i denne situation?,MSB,23,mand,2021-05-10_11h02.56.523,theaoglinaexperiment,2021.1.4,Win32,60.22282445,IwAR13bNhRO-RzMbUzxiuVQm3HeUc9fwSUh2YAGWGFtzpBqd9zNnSMV5gYwMc,,
,,4,0,35,35,35,1,stim_WN06.jpg,Du skal have foretaget en knæoperation under fuld narkose. Personen på billedet er lægen som skal foretage operationen. Hvor tilbøjelig er du til at stole på personen på billedet til at foretage operationen?,MSB,23,mand,2021-05-10_11h02.56.523,theaoglinaexperiment,2021.1.4,Win32,60.22282445,IwAR13bNhRO-RzMbUzxiuVQm3HeUc9fwSUh2YAGWGFtzpBqd9zNnSMV5gYwMc,,
,,7,0,36,36,22,1,stim_WJ03.jpg,"Du kan ikke selv løse en matematisk opgave, og du er derfor nødt til at spørge om hjælp. Hvor tilbøjelig er du til stole på at personen på billedet kan hjælpe dig med opgaven?",MSB,23,mand,2021-05-10_11h02.56.523,theaoglinaexperiment,2021.1.4,Win32,60.22282445,IwAR13bNhRO-RzMbUzxiuVQm3HeUc9fwSUh2YAGWGFtzpBqd9zNnSMV5gYwMc,,
,,4,0,37,37,3,1,stim_MJ04.jpg,Du skal have foretaget en knæoperation under fuld narkose. Personen på billedet er lægen som skal foretage operationen. Hvor tilbøjelig er du til at stole på personen på billedet til at foretage operationen?,MSB,23,mand,2021-05-10_11h02.56.523,theaoglinaexperiment,2021.1.4,Win32,60.22282445,IwAR13bNhRO-RzMbUzxiuVQm3HeUc9fwSUh2YAGWGFtzpBqd9zNnSMV5gYwMc,,
,,4,0,38,38,16,1,stim_MN07.jpg,Du går alene på gaden om aftenen. Personen på billedet kommer op til dig og vil stille dig et spørgsmål. Hvor tilbøjelig er du til at stole på personen på billedet i denne situation?,MSB,23,mand,2021-05-10_11h02.56.523,theaoglinaexperiment,2021.1.4,Win32,60.22282445,IwAR13bNhRO-RzMbUzxiuVQm3HeUc9fwSUh2YAGWGFtzpBqd9zNnSMV5gYwMc,,
,,8,0,39,39,2,1,stim_MJ03.jpg,"Du kan ikke selv løse en matematisk opgave, og du er derfor nødt til at spørge om hjælp. Hvor tilbøjelig er du til stole på at personen på billedet kan hjælpe dig med opgaven?",MSB,23,mand,2021-05-10_11h02.56.523,theaoglinaexperiment,2021.1.4,Win32,60.22282445,IwAR13bNhRO-RzMbUzxiuVQm3HeUc9fwSUh2YAGWGFtzpBqd9zNnSMV5gYwMc,,
,,,,,,,,,,MSB,23,mand,2021-05-10_11h02.56.523,theaoglinaexperiment,2021.1.4,Win32,60.22282445,IwAR13bNhRO-RzMbUzxiuVQm3HeUc9fwSUh2YAGWGFtzpBqd9zNnSMV5gYwMc,q,3.385225
