key_resp.keys,key_resp.rt,slider.response,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,stimuli,scenario,Initialer (f.eks. TP):,Alder (f.eks. 20 ):,Køn (mand/kvinde/andet):,date,expName,psychopyVersion,OS,frameRate,fbclid,key_resp_2.keys,key_resp_2.rt
,,7,0,24,24,31,1,stim_WN02.jpg,Du skal have foretaget en knæoperation under fuld narkose. Personen på billedet er lægen som skal foretage operationen. Hvor tilbøjelig er du til at stole på personen på billedet til at foretage operationen?,TJ,56,kvinde,2021-05-07_11h41.26.759,theaoglinaexperiment,2021.1.4,Win32,59.87306909,IwAR20mzask5l7vniIUfaomKjWv060eGVSs2IA9GkPHfBVQrbNmDtHKTClOGo,,
,,7,0,25,25,7,1,stim_MJ08.jpg,Du skal have foretaget en knæoperation under fuld narkose. Personen på billedet er lægen som skal foretage operationen. Hvor tilbøjelig er du til at stole på personen på billedet til at foretage operationen?,TJ,56,kvinde,2021-05-07_11h41.26.759,theaoglinaexperiment,2021.1.4,Win32,59.87306909,IwAR20mzask5l7vniIUfaomKjWv060eGVSs2IA9GkPHfBVQrbNmDtHKTClOGo,,
,,7,0,26,26,39,1,stim_WN10.jpg,Du skal have foretaget en knæoperation under fuld narkose. Personen på billedet er lægen som skal foretage operationen. Hvor tilbøjelig er du til at stole på personen på billedet til at foretage operationen?,TJ,56,kvinde,2021-05-07_11h41.26.759,theaoglinaexperiment,2021.1.4,Win32,59.87306909,IwAR20mzask5l7vniIUfaomKjWv060eGVSs2IA9GkPHfBVQrbNmDtHKTClOGo,,
,,7,0,27,27,32,1,stim_WN03.jpg,Du går alene på gaden om aftenen. Personen på billedet kommer op til dig og vil stille dig et spørgsmål. Hvor tilbøjelig er du til at stole på personen på billedet i denne situation?,TJ,56,kvinde,2021-05-07_11h41.26.759,theaoglinaexperiment,2021.1.4,Win32,59.87306909,IwAR20mzask5l7vniIUfaomKjWv060eGVSs2IA9GkPHfBVQrbNmDtHKTClOGo,,
,,6,0,28,28,6,1,stim_MJ07.jpg,"Du kan ikke selv løse en matematisk opgave, og du er derfor nødt til at spørge om hjælp. Hvor tilbøjelig er du til stole på at personen på billedet kan hjælpe dig med opgaven?",TJ,56,kvinde,2021-05-07_11h41.26.759,theaoglinaexperiment,2021.1.4,Win32,59.87306909,IwAR20mzask5l7vniIUfaomKjWv060eGVSs2IA9GkPHfBVQrbNmDtHKTClOGo,,
,,7,0,29,29,35,1,stim_WN06.jpg,Du skal have foretaget en knæoperation under fuld narkose. Personen på billedet er lægen som skal foretage operationen. Hvor tilbøjelig er du til at stole på personen på billedet til at foretage operationen?,TJ,56,kvinde,2021-05-07_11h41.26.759,theaoglinaexperiment,2021.1.4,Win32,59.87306909,IwAR20mzask5l7vniIUfaomKjWv060eGVSs2IA9GkPHfBVQrbNmDtHKTClOGo,,
,,7,0,30,30,4,1,stim_MJ05.jpg,Du går alene på gaden om aftenen. Personen på billedet kommer op til dig og vil stille dig et spørgsmål. Hvor tilbøjelig er du til at stole på personen på billedet i denne situation?,TJ,56,kvinde,2021-05-07_11h41.26.759,theaoglinaexperiment,2021.1.4,Win32,59.87306909,IwAR20mzask5l7vniIUfaomKjWv060eGVSs2IA9GkPHfBVQrbNmDtHKTClOGo,,
,,7,0,31,31,27,1,stim_WJ08.jpg,Du skal have foretaget en knæoperation under fuld narkose. Personen på billedet er lægen som skal foretage operationen. Hvor tilbøjelig er du til at stole på personen på billedet til at foretage operationen?,TJ,56,kvinde,2021-05-07_11h41.26.759,theaoglinaexperiment,2021.1.4,Win32,59.87306909,IwAR20mzask5l7vniIUfaomKjWv060eGVSs2IA9GkPHfBVQrbNmDtHKTClOGo,,
,,7,0,32,32,12,1,stim_MN03.jpg,Du går alene på gaden om aftenen. Personen på billedet kommer op til dig og vil stille dig et spørgsmål. Hvor tilbøjelig er du til at stole på personen på billedet i denne situation?,TJ,56,kvinde,2021-05-07_11h41.26.759,theaoglinaexperiment,2021.1.4,Win32,59.87306909,IwAR20mzask5l7vniIUfaomKjWv060eGVSs2IA9GkPHfBVQrbNmDtHKTClOGo,,
,,6,0,33,33,22,1,stim_WJ03.jpg,"Du kan ikke selv løse en matematisk opgave, og du er derfor nødt til at spørge om hjælp. Hvor tilbøjelig er du til stole på at personen på billedet kan hjælpe dig med opgaven?",TJ,56,kvinde,2021-05-07_11h41.26.759,theaoglinaexperiment,2021.1.4,Win32,59.87306909,IwAR20mzask5l7vniIUfaomKjWv060eGVSs2IA9GkPHfBVQrbNmDtHKTClOGo,,
,,7,0,34,34,5,1,stim_MJ06.jpg,"Denne person sælger et møbel på Den Blå Avis, som du gerne vil købe. Personen siger, at du kan få det, hvis du har mulighed for at hente det på deres private adresse. Hvor tilbøjelig er du til at stole på personen på billedet i denne situation?",TJ,56,kvinde,2021-05-07_11h41.26.759,theaoglinaexperiment,2021.1.4,Win32,59.87306909,IwAR20mzask5l7vniIUfaomKjWv060eGVSs2IA9GkPHfBVQrbNmDtHKTClOGo,,
,,6,0,35,35,38,1,stim_WN09.jpg,"Du kan ikke selv løse en matematisk opgave, og du er derfor nødt til at spørge om hjælp. Hvor tilbøjelig er du til stole på at personen på billedet kan hjælpe dig med opgaven?",TJ,56,kvinde,2021-05-07_11h41.26.759,theaoglinaexperiment,2021.1.4,Win32,59.87306909,IwAR20mzask5l7vniIUfaomKjWv060eGVSs2IA9GkPHfBVQrbNmDtHKTClOGo,,
,,6,0,36,36,34,1,stim_WN05.jpg,"Du kan ikke selv løse en matematisk opgave, og du er derfor nødt til at spørge om hjælp. Hvor tilbøjelig er du til stole på at personen på billedet kan hjælpe dig med opgaven?",TJ,56,kvinde,2021-05-07_11h41.26.759,theaoglinaexperiment,2021.1.4,Win32,59.87306909,IwAR20mzask5l7vniIUfaomKjWv060eGVSs2IA9GkPHfBVQrbNmDtHKTClOGo,,
,,7,0,37,37,1,1,stim_MJ02.jpg,"Denne person sælger et møbel på Den Blå Avis, som du gerne vil købe. Personen siger, at du kan få det, hvis du har mulighed for at hente det på deres private adresse. Hvor tilbøjelig er du til at stole på personen på billedet i denne situation?",TJ,56,kvinde,2021-05-07_11h41.26.759,theaoglinaexperiment,2021.1.4,Win32,59.87306909,IwAR20mzask5l7vniIUfaomKjWv060eGVSs2IA9GkPHfBVQrbNmDtHKTClOGo,,
,,6,0,38,38,14,1,stim_MN05.jpg,"Du kan ikke selv løse en matematisk opgave, og du er derfor nødt til at spørge om hjælp. Hvor tilbøjelig er du til stole på at personen på billedet kan hjælpe dig med opgaven?",TJ,56,kvinde,2021-05-07_11h41.26.759,theaoglinaexperiment,2021.1.4,Win32,59.87306909,IwAR20mzask5l7vniIUfaomKjWv060eGVSs2IA9GkPHfBVQrbNmDtHKTClOGo,,
,,6,0,39,39,18,1,stim_MN09.jpg,"Du kan ikke selv løse en matematisk opgave, og du er derfor nødt til at spørge om hjælp. Hvor tilbøjelig er du til stole på at personen på billedet kan hjælpe dig med opgaven?",TJ,56,kvinde,2021-05-07_11h41.26.759,theaoglinaexperiment,2021.1.4,Win32,59.87306909,IwAR20mzask5l7vniIUfaomKjWv060eGVSs2IA9GkPHfBVQrbNmDtHKTClOGo,,
,,,,,,,,,,TJ,56,kvinde,2021-05-07_11h41.26.759,theaoglinaexperiment,2021.1.4,Win32,59.87306909,IwAR20mzask5l7vniIUfaomKjWv060eGVSs2IA9GkPHfBVQrbNmDtHKTClOGo,q,16.864495
